origin_index,origin_date,target_end,actual,predicted,baseline,interval_half_80,alpha,train_n,quality_primary
489,2026-03-17,2026-05-01,0.0587653092262516,0.040824203777607024,0.024033199444156193,0.014424588987475277,10.0,41,0.0
490,2026-03-18,2026-05-02,0.07164187965852839,0.03373618831083515,0.02545826941879832,0.014842892901119186,10.0,42,0.0
491,2026-03-19,2026-05-04,0.07410797215372183,0.0515018938086402,0.02545826941879832,0.014842892901119186,10.0,42,0.0
492,2026-03-20,2026-05-04,0.07410797215372183,0.05869544686112886,0.02688333939344045,0.015142233612378712,10.0,43,0.0
493,2026-03-21,2026-05-05,0.06618190688130118,0.04636348079055175,0.02688333939344045,0.015114137527837235,10.0,44,0.0
494,2026-03-23,2026-05-07,0.04841709943837499,0.04151127244358988,0.02688333939344045,0.014999524257899076,10.0,45,0.0
495,2026-03-25,2026-05-09,0.035901291506544385,0.04472130076467056,0.024033199444156193,0.015375959060933234,10.0,47,0.0
496,2026-03-26,2026-05-11,0.03599360264790545,0.035229695394490675,0.02524488449049333,0.01506648691112331,10.0,48,0.0
497,2026-03-27,2026-05-11,0.03337922207383461,0.02781640705084328,0.024033199444156193,0.014725934786747788,10.0,49,0.0
498,2026-03-28,2026-05-12,0.017926216268152113,0.019606388320037783,0.024001194778576297,0.014435054988789104,10.0,50,0.0
499,2026-03-30,2026-05-14,-0.020513539833102903,0.013702094439727145,0.024033199444156193,0.014138050330656567,10.0,51,0.0
500,2026-03-31,2026-05-15,-0.042881727483265686,-0.02885075361558071,0.026456569536830465,0.014395492668121053,10.0,53,0.0
501,2026-04-01,2026-05-16,-0.03517950712117334,0.003259862897412112,0.026669954465135457,0.015297580896041118,10.0,54,0.0
502,2026-04-02,2026-05-18,-0.04489531990789099,0.00387880556311723,0.026669954465135457,0.015297580896041118,10.0,54,0.0
503,2026-04-03,2026-05-18,-0.03509131981127006,0.017493242122224226,0.02688333939344045,0.016199318661949527,10.0,55,0.0
504,2026-04-04,2026-05-19,-0.05026183478088831,0.03770284920684653,0.02688333939344045,0.016671390101114354,10.0,56,0.0
505,2026-04-06,2026-05-22,-0.07984288751101719,0.014732102482970109,0.02688333939344045,0.016636562597332816,10.0,57,0.0
507,2026-04-08,2026-05-23,-0.09245031131556249,-0.029563373902735536,0.02688333939344045,0.017551685141534247,10.0,59,0.0
508,2026-04-09,2026-05-25,-0.07317260588965945,0.016976610033064582,0.02688333939344045,0.017551685141534247,10.0,59,0.0
509,2026-04-10,2026-05-25,-0.0682945474362266,0.03399462233172822,0.02812897403667238,0.01758884903910291,10.0,60,0.0
510,2026-04-11,2026-05-26,-0.0580238401163775,0.038826588343935514,0.029374608679904317,0.017459017555445253,10.0,61,0.0
511,2026-04-13,2026-05-28,-0.04478360262697331,0.041730951156480865,0.0331104410329353,0.016952735154450928,10.0,62,0.0
512,2026-04-14,2026-05-29,-0.05957096024533254,0.026098898215443603,0.04100333475240981,0.018201587330461514,10.0,64,0.0
513,2026-04-15,2026-05-30,-0.04744959971298776,0.022552219519497766,0.045160396118853335,0.018551141488540597,10.0,65,0.0
514,2026-04-16,2026-06-01,-0.04768783078571535,0.02908538037739341,0.045160396118853335,0.018551141488540597,10.0,65,0.0
515,2026-04-17,2026-06-01,-0.04523384182414873,0.023791100198713784,0.046331365051928294,0.018625853339513575,10.0,66,0.0
516,2026-04-18,2026-06-02,-0.052842481374379933,0.02366304594476537,0.04750233398500326,0.01865188918599541,10.0,67,0.0
517,2026-04-20,2026-06-04,-0.050388492412813145,0.03701419797050468,0.04750233398500326,0.01865188918599541,10.0,67,0.0
518,2026-04-21,2026-06-05,-0.055569851154810765,0.006556144779681923,0.047881486233214005,0.01892541285416149,10.0,69,0.0
523,2026-04-27,2026-06-15,-0.06812217051770744,0.04095572161232526,0.0522815065100411,0.018241280380018945,10.0,73,0.0
524,2026-04-28,2026-06-15,-0.060778196261949045,0.042311076610764456,0.053345980705292714,0.018180232292220974,10.0,75,0.0
525,2026-04-29,2026-06-15,-0.05090157276603702,0.055695388258969275,0.054248900390186386,0.01842662596285108,10.0,76,0.0
526,2026-04-30,2026-06-15,-0.045926438125923175,0.08099199431636342,0.054248900390186386,0.01842662596285108,10.0,76,0.0
527,2026-05-01,2026-06-15,-0.05090157276603702,0.07120884419605006,0.055151820075080064,0.019638952715444094,10.0,77,0.0
528,2026-05-02,2026-06-16,-0.055852077925893195,0.04689559981521289,0.055360835614945425,0.0201012059692577,10.0,78,0.0
529,2026-05-04,2026-06-18,-0.07410797215372185,0.05989313829680851,0.055569851154810786,0.0202123061668547,10.0,79,0.0
530,2026-05-05,2026-06-19,-0.07942713363132178,0.06092929871410812,0.05762911283663642,0.024193741313068295,100.0,81,0.0
531,2026-05-06,2026-06-20,-0.07487366897520546,0.0842697837366976,0.05819721103144401,0.024183139670405706,100.0,82,0.0
532,2026-05-07,2026-06-22,-0.07487366897520546,0.07698858783674918,0.05819721103144401,0.024183139670405706,100.0,82,0.0
533,2026-05-08,2026-06-22,-0.06487358564062216,0.08894090218203513,0.05762911283663642,0.02406783228200004,100.0,83,1.0
534,2026-05-09,2026-06-23,-0.07313963664666322,0.08081534938091396,0.05762911283663642,0.02406783228200004,100.0,83,1.0
535,2026-05-11,2026-06-25,-0.07605236319991024,0.08166541829085963,0.05659948199572361,0.02412306138196397,100.0,84,1.0
536,2026-05-12,2026-06-26,-0.07371757589656756,0.091926493760372,0.055360835614945425,0.02582008658426317,100.0,86,1.0
537,2026-05-13,2026-06-27,-0.060784891069121855,0.06151617479665663,0.055151820075080064,0.027042483731557168,100.0,87,1.0
538,2026-05-14,2026-06-29,-0.04775443129589999,0.031738258163786025,0.055151820075080064,0.027042483731557168,100.0,87,1.0
539,2026-05-15,2026-06-29,-0.05292240145434255,0.021074756311381636,0.054248900390186386,0.02792687892463849,100.0,88,1.0
540,2026-05-16,2026-06-30,-0.047129140341550246,0.0005447435530727036,0.053345980705292714,0.01928330057986801,10.0,89,1.0
541,2026-05-18,2026-07-02,-0.05505977718302743,0.06413899308189247,0.052813743607666906,0.01693499067392684,0.1,90,1.0
542,2026-05-19,2026-07-03,-0.05020869558274631,0.048324750825880454,0.05128571618109205,0.01936803548605152,0.1,92,1.0
543,2026-05-20,2026-07-04,-0.04788148623321397,0.12281520304259794,0.05028992585214301,0.01899631527798617,0.1,93,1.0
544,2026-05-22,2026-07-06,-0.05061000088641799,0.15723335781354164,0.05028992585214301,0.01899631527798617,0.1,93,1.0
545,2026-05-23,2026-07-07,-0.0455232550240837,0.1622794101485426,0.049353512645259,0.019249868642180073,0.1,94,1.0
546,2026-05-25,2026-07-09,-0.031917602968305085,0.15172097302742002,0.04841709943837499,0.019041941884415495,0.1,95,1.0
547,2026-05-26,2026-07-10,-0.03974032864951411,0.12921031154155038,0.047881486233214005,0.019692771747193694,0.1,97,0.0
548,2026-05-27,2026-07-11,-0.0500763379801762,0.11136313930473389,0.04769191010910863,0.020986799465715116,0.1,98,1.0
549,2026-05-28,2026-07-13,-0.052231192225445706,0.11105874706353037,0.04769191010910863,0.020986799465715116,0.1,98,1.0
550,2026-05-29,2026-07-13,-0.047129140341550246,0.1315165450232976,0.04750233398500326,0.020454628522991066,0.1,99,1.0
551,2026-05-30,2026-07-14,-0.03911841659547125,0.13833590355343361,0.046331365051928294,0.02131636342190515,0.1,100,1.0
552,2026-06-01,2026-07-16,-0.023408090898014846,0.12027632843413004,0.045160396118853335,0.021245652731921586,0.1,101,1.0
553,2026-06-02,2026-07-17,-0.018253440309350347,0.11397665944855837,0.036846273385966286,0.021563303599730414,1.0,103,1.0
554,2026-06-03,2026-07-18,-0.013004084423206573,0.104418436714827,0.03641993801693587,0.020990338442563126,1.0,104,1.0
555,2026-06-04,2026-07-20,-0.007782140442054963,0.11570731669531115,0.03641993801693587,0.020990338442563126,1.0,104,1.0
556,2026-06-05,2026-07-20,-0.0026007817000573675,0.15239316676416043,0.03599360264790545,0.022277834017783146,1.0,105,1.0
557,2026-06-15,2026-07-30,0.018111749943046103,0.10903392175734894,0.035947447077224914,0.02632604281379044,10.0,106,1.0
558,2026-06-16,2026-07-31,0.00520834510713826,0.06662050300195778,0.029374608679904317,0.030538625345394962,10.0,111,1.0
559,2026-06-17,2026-08-01,0.007863736460214451,0.03883978166455969,0.02812897403667238,0.038373332028637096,100.0,112,1.0
560,2026-06-18,2026-08-03,0.020998146839773402,0.04096669472082275,0.02812897403667238,0.038373332028637096,100.0,112,1.0
561,2026-06-19,2026-08-03,0.026317308317373358,0.05805924095838593,0.02688333939344045,0.037237484206012014,100.0,113,1.0
562,2026-06-20,2026-08-04,0.0445683194798766,0.08855881825492896,0.02688333939344045,0.03790305152565545,100.0,114,1.0
563,2026-06-22,2026-08-06,0.04968342014664703,0.07391693218610451,0.02688333939344045,0.03947407093984867,100.0,115,1.0
564,2026-06-23,2026-08-07,0.060465195749935356,0.05553189664249853,0.02688333939344045,0.03954654836738567,100.0,117,1.0
565,2026-06-24,2026-08-10,0.045160396118853335,0.08308643154314944,0.026669954465135457,0.040172502949111705,100.0,118,1.0
566,2026-06-25,2026-08-10,0.047881486233214005,0.08702592843753996,0.026669954465135457,0.040172502949111705,100.0,118,1.0
567,2026-06-26,2026-08-10,0.05061000088641792,0.07915065334990243,0.026456569536830465,0.04062723659449556,100.0,119,1.0
568,2026-06-27,2026-08-11,0.047881486233214005,0.07165109545942638,0.02524488449049333,0.04075032133183008,100.0,120,1.0
