origin_index,origin_date,target_end,actual,predicted,baseline,interval_half_80,alpha,train_n,quality_primary
465,2026-02-14,2026-03-02,0.013605652055778678,0.001097238551091467,0.019446895560636727,0.021366602461939718,10.0,40,0.0
466,2026-02-16,2026-03-03,0.018893949359961613,-0.004884336831423627,0.01925781660441452,0.02169236147543643,10.0,41,0.0
467,2026-02-17,2026-03-05,0.03252319170555993,0.0022237629966904864,0.016376649039649513,0.024337441979592058,10.0,42,0.0
468,2026-02-18,2026-03-05,0.02977215833367005,0.00728967441228188,0.013495481474884509,0.02220359656422957,10.0,43,0.0
469,2026-02-19,2026-03-06,0.04576841845558059,0.00781295036277221,0.013459250903512639,0.0219788634769055,10.0,44,0.0
470,2026-02-20,2026-03-07,0.058840500022933395,0.0022262052971414137,0.01342302033214077,0.02133676378250045,10.0,45,0.0
471,2026-02-23,2026-03-10,0.055643491568703234,-0.006294968362378002,0.012116968218178224,0.021118080667444278,10.0,46,0.0
472,2026-02-24,2026-03-11,0.050745199005235254,0.004651351821064086,0.009509448261022629,0.021331880489422358,10.0,48,0.0
473,2026-02-25,2026-03-12,0.04576841845558059,-0.0030166404231617107,0.008207980417829582,0.021277209388084202,10.0,49,0.0
474,2026-02-26,2026-03-13,0.04313337081757557,-0.00668517580409172,0.008141697211687456,0.021229685979479187,10.0,50,0.0
475,2026-02-27,2026-03-14,0.03509131981127019,-0.008097874893795109,0.008075414005545331,0.02108220706908763,10.0,51,0.0
476,2026-02-28,2026-03-16,0.038048067637529964,-0.002802323168209172,0.006769954238812038,0.020828144351656367,10.0,52,0.0
477,2026-03-02,2026-03-17,0.026668247082161273,-0.018354302002662914,0.005464494472078745,0.02068040137687721,10.0,53,0.0
478,2026-03-03,2026-03-18,0.007989390033478861,0.0014774838800542017,0.006769954238812038,0.022020138818175026,10.0,54,0.0
479,2026-03-05,2026-03-20,0.005319161477600027,-7.246767749874341e-06,0.008075414005545331,0.02359835896104129,10.0,55,0.0
480,2026-03-06,2026-03-21,0.0,0.003018744983864801,0.008207980417829582,0.023161076179486536,10.0,57,0.0
481,2026-03-07,2026-03-23,-0.005208345107138235,-0.005191442769940068,0.009509448261022629,0.022947790350732904,10.0,58,0.0
482,2026-03-09,2026-03-25,-0.005208345107138235,-0.01895040501946557,0.010810916104215676,0.023092494389872285,10.0,59,0.0
483,2026-03-10,2026-03-25,-0.012970350442627404,-0.015127846829649606,0.010810916104215676,0.023092494389872285,10.0,59,0.0
484,2026-03-11,2026-03-26,-0.0052219439811517126,-0.00694366710247231,0.012116968218178224,0.02275610728912921,10.0,60,0.0
485,2026-03-12,2026-03-27,0.007863736460214451,0.003392774128123139,0.01342302033214077,0.022399175517424385,10.0,61,0.0
486,2026-03-13,2026-03-28,0.02088848794735553,-0.01801765567972851,0.013459250903512639,0.022193918016081917,10.0,62,0.0
487,2026-03-14,2026-03-30,0.04410572184992309,-0.017222918212186883,0.013495481474884509,0.021886136862913245,10.0,63,0.0
488,2026-03-16,2026-03-31,0.0769610411361284,-0.012651788005728313,0.013550566765331593,0.02130655671853457,10.0,64,0.0
489,2026-03-17,2026-04-01,0.06371581438610778,-0.010400906505647615,0.013605652055778678,0.020944345289067235,10.0,65,0.0
490,2026-03-18,2026-04-02,0.08391197225034265,-0.004489755788251442,0.016249800707870146,0.020756570066015622,10.0,66,0.0
491,2026-03-19,2026-04-03,0.07410797215372183,0.010583473540699976,0.013605652055778678,0.020810475510677745,10.0,67,0.0
492,2026-03-20,2026-04-04,0.07902198695615098,0.011934717830707361,0.013605652055778678,0.020810475510677745,10.0,67,0.0
493,2026-03-21,2026-04-06,0.09291496907836996,0.01791270996234858,0.013550566765331593,0.020650991084719128,10.0,68,0.0
494,2026-03-23,2026-04-07,0.08983593074149177,0.006797932955705858,0.013495481474884509,0.02054678942188522,10.0,69,0.0
495,2026-03-25,2026-04-09,0.07055822531558854,0.004054279987571922,0.013459250903512639,0.020360226050175113,10.0,70,0.0
496,2026-03-26,2026-04-10,0.06829454743622666,0.0035599227367836316,0.012116968218178224,0.020296538019880975,10.0,72,0.0
497,2026-03-27,2026-04-11,0.0632321852235157,-0.006309797525012249,0.010810916104215676,0.020195243827140424,10.0,73,0.0
498,2026-03-28,2026-04-13,0.06016852146645291,-0.015347135845853566,0.009509448261022629,0.020097778965027846,10.0,74,0.0
499,2026-03-30,2026-04-14,0.051927610932764476,-0.01717271227073893,0.010810916104215676,0.02061990423904785,10.0,75,0.0
500,2026-03-31,2026-04-15,0.012270092591814401,-0.02901480121355803,0.012116968218178224,0.02161502661839918,10.0,76,0.0
501,2026-04-01,2026-04-16,0.00738010729762246,-0.0494160539776454,0.01342302033214077,0.023561943941198836,10.0,77,0.0
502,2026-04-02,2026-04-17,-0.007343974255758506,-0.035959403032529924,0.013459250903512639,0.02462177788749783,10.0,78,0.0
503,2026-04-03,2026-04-18,0.004914014802429163,-0.03594813008450354,0.013495481474884509,0.0256556141560695,10.0,79,0.0
504,2026-04-04,2026-04-20,-0.002453988961566703,-0.0008678982455021626,0.013550566765331593,0.03306272326140071,100.0,80,0.0
505,2026-04-06,2026-04-21,-0.02427303635620642,-0.0004938562805192337,0.013605652055778678,0.03502174506486819,100.0,81,0.0
507,2026-04-08,2026-04-23,-0.019277705425903076,0.0009500639883232888,0.018893949359961613,0.0363303949485567,100.0,83,0.0
508,2026-04-09,2026-04-24,-0.0024360547978811158,0.01087783183514163,0.018893949359961613,0.0363303949485567,100.0,83,0.0
509,2026-04-10,2026-04-25,0.002442003655551809,0.014485401917938094,0.019075882982188066,0.03605220981861775,100.0,84,0.0
510,2026-04-11,2026-04-27,0.00488998529419177,0.020261738411457668,0.01925781660441452,0.036278903586966615,100.0,85,0.0
511,2026-04-13,2026-04-28,-0.009780029053639606,0.021571396459858165,0.019446895560636727,0.036040852012731966,100.0,86,0.0
512,2026-04-14,2026-04-29,-0.02934195828401532,0.02035827737985354,0.019635974516858935,0.03559562496296939,100.0,87,0.0
513,2026-04-15,2026-04-30,-0.022195732391784323,0.015479836495493542,0.019635974516858935,0.03578846654593427,100.0,88,0.0
514,2026-04-16,2026-05-01,-0.012330612457478674,0.013332630454905845,0.019635974516858935,0.03569080838990339,100.0,89,0.0
515,2026-04-17,2026-05-02,-0.004926118336055889,0.026579409571412374,0.019446895560636727,0.03563563102445109,100.0,90,0.0
516,2026-04-18,2026-05-04,-0.00491401480242904,0.01895536384864032,0.01925781660441452,0.03550877774549059,100.0,91,0.0
517,2026-04-20,2026-05-05,-0.0024600258408623114,0.021584135286686425,0.019075882982188066,0.03542375515542727,100.0,92,0.0
518,2026-04-21,2026-05-06,-0.012361096823573975,0.025413505097761094,0.018893949359961613,0.03506035908524759,100.0,93,0.0
519,2026-04-22,2026-05-07,-0.019705071079332444,0.02522205785717704,0.016249800707870146,0.03426839612875569,100.0,94,0.0
520,2026-04-23,2026-05-08,-0.03214120921179686,0.02625171390255506,0.016249800707870146,0.03426839612875569,100.0,94,0.0
521,2026-04-24,2026-05-09,-0.032220879011163106,0.029315032393241267,0.013605652055778678,0.033450566749034495,100.0,95,0.0
522,2026-04-25,2026-05-11,-0.034742948443872976,0.030886435845175888,0.013550566765331593,0.033528161747685054,100.0,96,0.0
523,2026-04-27,2026-05-12,-0.039806250400419706,0.029380426727240914,0.013495481474884509,0.03369846304536083,100.0,97,0.0
524,2026-04-28,2026-05-13,-0.04266644631890283,0.022746071092139414,0.013459250903512639,0.0335631095069346,100.0,98,0.0
525,2026-04-29,2026-05-14,-0.043099192481852074,0.033418251314330294,0.01342302033214077,0.03340588988993938,100.0,99,0.0
526,2026-04-30,2026-05-15,-0.03295608768329572,0.029193654787117863,0.012846556461977587,0.03333222864690313,100.0,100,0.0
527,2026-05-01,2026-05-16,-0.030229001961317156,0.03033011691632218,0.012270092591814401,0.03185447190492891,100.0,101,0.0
528,2026-05-02,2026-05-18,-0.03262522731607661,0.031640117359616825,0.011540504348015039,0.03194663802655994,100.0,102,0.0
529,2026-05-04,2026-05-19,-0.045347819978459145,0.03298723502927207,0.010810916104215676,0.032438354370919756,100.0,103,0.0
530,2026-05-05,2026-05-20,-0.05310982531394841,0.03442194505194084,0.009509448261022629,0.03263812162074797,100.0,104,0.0
531,2026-05-06,2026-05-22,-0.04320875433123681,0.03227430554106078,0.008207980417829582,0.0327548923150858,100.0,105,0.0
532,2026-05-07,2026-05-22,-0.04320875433123681,0.029460828831964325,0.008141697211687456,0.03208243953502978,100.0,106,0.0
533,2026-05-08,2026-05-23,-0.04103139667786247,0.03203104943059428,0.008075414005545331,0.03252067068105715,100.0,107,1.0
534,2026-05-09,2026-05-25,-0.03851567208061519,0.028391937013895384,0.008032402019512096,0.03341911684275448,100.0,108,1.0
535,2026-05-11,2026-05-26,-0.028170876966696335,0.027884693829401806,0.007989390033478861,0.03420142071875735,100.0,109,1.0
536,2026-05-12,2026-05-27,-0.012771565679487505,0.02818351216783822,0.007926563246846655,0.03520342102607857,100.0,110,1.0
537,2026-05-13,2026-05-28,0.007662872745569097,0.030598390800712062,0.007863736460214451,0.03581536212454817,100.0,111,1.0
538,2026-05-14,2026-05-29,0.012870190520534956,0.026663770281003796,0.007621921878918456,0.036508779997546856,100.0,112,1.0
539,2026-05-15,2026-05-30,0.007702220362092303,0.018915822596025214,0.00738010729762246,0.036297771357414695,100.0,113,1.0
540,2026-05-16,2026-06-01,-0.0051282163669194554,0.018573790443486518,0.006422300884850603,0.03679480494258732,100.0,114,1.0
