date,call,end,actual_ret,actual_change,actual_direction,signed_ret,signed_change,hit,holding_hurdle_inr,net_hold_change_inr,economic_target,economic_hit,signed_net_value_inr
2024-02-20,-1,2024-03-01,-0.012674440896727824,-500.0,-1.0,0.012674440896727824,500.0,1.0,300.0,-800.0,-1.0,1.0,800.0
2024-02-21,-1,2024-03-02,-0.012674440896727824,-500.0,-1.0,0.012674440896727824,500.0,1.0,300.0,-800.0,-1.0,1.0,800.0
2024-02-22,-1,2024-03-04,-0.007623925110659371,-300.0,-1.0,0.007623925110659371,300.0,1.0,300.0,-600.0,-1.0,1.0,600.0
2024-02-23,-1,2024-03-04,-0.007623925110659371,-300.0,-1.0,0.007623925110659371,300.0,1.0,300.0,-600.0,-1.0,1.0,600.0
2024-02-24,-1,2024-03-05,-0.005089069507471293,-200.0,-1.0,0.005089069507471293,200.0,1.0,300.0,-500.0,-1.0,1.0,500.0
2024-02-26,-1,2024-03-07,-0.005089069507471293,-200.0,-1.0,0.005089069507471293,200.0,1.0,300.0,-500.0,-1.0,1.0,500.0
2024-02-27,-1,2024-03-08,0.0,0.0,0.0,-0.0,-0.0,0.0,300.0,-300.0,-1.0,1.0,300.0
2024-11-20,1,2024-11-30,0.0,0.0,0.0,0.0,0.0,0.0,300.0,-300.0,-1.0,0.0,-300.0
2024-11-21,1,2024-12-02,-0.005076153031860661,-200.0,-1.0,-0.005076153031860661,-200.0,0.0,300.0,-500.0,-1.0,0.0,-500.0
2024-11-22,1,2024-12-02,-0.01012666881792916,-400.0,-1.0,-0.01012666881792916,-400.0,0.0,300.0,-700.0,-1.0,0.0,-700.0
2024-11-23,1,2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,300.0,-300.0,-1.0,0.0,-300.0
2024-11-25,1,2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,300.0,-300.0,-1.0,0.0,-300.0
2024-11-26,1,2024-12-06,0.0,0.0,0.0,0.0,0.0,0.0,300.0,-300.0,-1.0,0.0,-300.0
2024-11-27,1,2024-12-07,0.0,0.0,0.0,0.0,0.0,0.0,300.0,-300.0,-1.0,0.0,-300.0
2024-11-28,1,2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,300.0,-300.0,-1.0,0.0,-300.0
2024-11-29,1,2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,300.0,-300.0,-1.0,0.0,-300.0
2024-11-30,1,2024-12-10,0.0,0.0,0.0,0.0,0.0,0.0,300.0,-300.0,-1.0,0.0,-300.0
2024-12-02,1,2024-12-12,0.005076153031860568,200.0,1.0,0.005076153031860568,200.0,1.0,300.0,-100.0,-1.0,0.0,-100.0
2024-12-04,1,2024-12-14,0.0,0.0,0.0,0.0,0.0,0.0,300.0,-300.0,-1.0,0.0,-300.0
2024-12-05,1,2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,300.0,-300.0,-1.0,0.0,-300.0
2024-12-06,1,2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,300.0,-300.0,-1.0,0.0,-300.0
2024-12-07,1,2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0,300.0,-300.0,-1.0,0.0,-300.0
2024-12-16,1,2024-12-26,0.0,0.0,0.0,0.0,0.0,0.0,300.0,-300.0,-1.0,0.0,-300.0
2024-12-17,1,2024-12-30,0.0,0.0,0.0,0.0,0.0,0.0,300.0,-300.0,-1.0,0.0,-300.0
2024-12-18,1,2024-12-30,0.0,0.0,0.0,0.0,0.0,0.0,300.0,-300.0,-1.0,0.0,-300.0
2024-12-19,1,2024-12-30,0.0,0.0,0.0,0.0,0.0,0.0,300.0,-300.0,-1.0,0.0,-300.0
2025-01-09,-1,2025-01-20,0.0,0.0,0.0,-0.0,-0.0,0.0,300.0,-300.0,-1.0,1.0,300.0
2025-01-10,-1,2025-01-20,0.005076153031860568,200.0,1.0,-0.005076153031860568,-200.0,0.0,300.0,-100.0,-1.0,1.0,100.0
2025-01-11,-1,2025-01-21,0.007623925110659366,300.0,1.0,-0.007623925110659366,-300.0,0.0,300.0,0.0,0.0,0.0,-0.0
2025-01-13,-1,2025-01-23,0.005076153031860568,200.0,1.0,-0.005076153031860568,-200.0,0.0,300.0,-100.0,-1.0,1.0,100.0
2025-01-15,-1,2025-01-27,0.0,0.0,0.0,-0.0,-0.0,0.0,300.0,-300.0,-1.0,1.0,300.0
2025-01-16,-1,2025-01-27,0.0,0.0,0.0,-0.0,-0.0,0.0,300.0,-300.0,-1.0,1.0,300.0
2025-01-17,-1,2025-01-27,0.0,0.0,0.0,-0.0,-0.0,0.0,300.0,-300.0,-1.0,1.0,300.0
2025-01-18,-1,2025-01-28,0.0,0.0,0.0,-0.0,-0.0,0.0,300.0,-300.0,-1.0,1.0,300.0
2025-01-20,-1,2025-01-30,0.0,0.0,0.0,-0.0,-0.0,0.0,300.0,-300.0,-1.0,1.0,300.0
2025-01-21,-1,2025-01-31,0.0,0.0,0.0,-0.0,-0.0,0.0,300.0,-300.0,-1.0,1.0,300.0
2025-01-22,-1,2025-02-01,0.0,0.0,0.0,-0.0,-0.0,0.0,300.0,-300.0,-1.0,1.0,300.0
2025-01-23,-1,2025-02-03,0.0,0.0,0.0,-0.0,-0.0,0.0,300.0,-300.0,-1.0,1.0,300.0
2025-01-24,-1,2025-02-03,0.0,0.0,0.0,-0.0,-0.0,0.0,300.0,-300.0,-1.0,1.0,300.0
2025-01-27,-1,2025-02-06,0.0,0.0,0.0,-0.0,-0.0,0.0,300.0,-300.0,-1.0,1.0,300.0
2025-01-28,-1,2025-02-10,-0.012739025777429714,-500.0,-1.0,0.012739025777429714,500.0,1.0,300.0,-800.0,-1.0,1.0,800.0
2025-02-03,-1,2025-02-13,-0.012739025777429714,-500.0,-1.0,0.012739025777429714,500.0,1.0,300.0,-800.0,-1.0,1.0,800.0
2025-02-04,-1,2025-02-14,-0.01788042527784841,-700.0,-1.0,0.01788042527784841,700.0,1.0,300.0,-1000.0,-1.0,1.0,1000.0
2025-02-05,-1,2025-02-17,-0.02564243061333767,-1000.0,-1.0,0.02564243061333767,1000.0,1.0,300.0,-1300.0,-1.0,1.0,1300.0
2025-02-06,-1,2025-02-17,-0.02564243061333767,-1000.0,-1.0,0.02564243061333767,1000.0,1.0,300.0,-1300.0,-1.0,1.0,1300.0
2025-03-06,1,2025-03-17,0.0,0.0,0.0,0.0,0.0,0.0,300.0,-300.0,-1.0,0.0,-300.0
2025-03-07,1,2025-03-17,0.0,0.0,0.0,0.0,0.0,0.0,300.0,-300.0,-1.0,0.0,-300.0
2025-03-08,1,2025-03-18,0.0,0.0,0.0,0.0,0.0,0.0,300.0,-300.0,-1.0,0.0,-300.0
2025-03-10,1,2025-03-20,0.007741974153615459,300.0,1.0,0.007741974153615459,300.0,1.0,300.0,0.0,0.0,0.0,0.0
2025-03-11,1,2025-03-21,0.012870190520534956,500.0,1.0,0.012870190520534956,500.0,1.0,300.0,200.0,1.0,1.0,200.0
2025-03-12,1,2025-03-22,0.012870190520534956,500.0,1.0,0.012870190520534956,500.0,1.0,300.0,200.0,1.0,1.0,200.0
2025-03-13,1,2025-03-24,0.017972242404430436,700.0,1.0,0.017972242404430436,700.0,1.0,300.0,400.0,1.0,1.0,400.0
2025-03-15,1,2025-03-25,0.02304839543629109,900.0,1.0,0.02304839543629109,900.0,1.0,300.0,600.0,1.0,1.0,600.0
2025-03-17,1,2025-03-27,0.02809891122235965,1100.0,1.0,0.02809891122235965,1100.0,1.0,300.0,800.0,1.0,1.0,800.0
2025-03-18,1,2025-03-28,0.02809891122235965,1100.0,1.0,0.02809891122235965,1100.0,1.0,300.0,800.0,1.0,1.0,800.0
2025-03-19,1,2025-03-29,0.02809891122235965,1100.0,1.0,0.02809891122235965,1100.0,1.0,300.0,800.0,1.0,1.0,800.0
2025-03-20,1,2025-03-31,0.025382073271417196,1000.0,1.0,0.025382073271417196,1000.0,1.0,300.0,700.0,1.0,1.0,700.0
2025-03-21,1,2025-03-31,0.020253856904497596,800.0,1.0,0.020253856904497596,800.0,1.0,300.0,500.0,1.0,1.0,500.0
2025-03-22,1,2025-04-01,0.02525386732120341,1000.0,1.0,0.02525386732120341,1000.0,1.0,300.0,700.0,1.0,1.0,700.0
2025-03-24,1,2025-04-03,0.027605266091888916,1100.0,1.0,0.027605266091888916,1100.0,1.0,300.0,800.0,1.0,1.0,800.0
2025-03-25,1,2025-04-04,0.025001302205417186,1000.0,1.0,0.025001302205417186,1000.0,1.0,300.0,700.0,1.0,1.0,700.0
2025-03-26,1,2025-04-05,0.022529113060028104,900.0,1.0,0.022529113060028104,900.0,1.0,300.0,600.0,1.0,1.0,600.0
2025-04-18,1,2025-04-28,-0.010152371464017962,-400.0,-1.0,-0.010152371464017962,-400.0,0.0,300.0,-700.0,-1.0,0.0,-700.0
2025-04-28,1,2025-05-08,0.005089069507471228,200.0,1.0,0.005089069507471228,200.0,1.0,300.0,-100.0,-1.0,0.0,-100.0
2025-04-29,1,2025-05-09,0.010204170174241668,400.0,1.0,0.010204170174241668,400.0,1.0,300.0,100.0,1.0,1.0,100.0
2025-05-08,-1,2025-05-19,-0.005089069507471293,-200.0,-1.0,0.005089069507471293,200.0,1.0,300.0,-500.0,-1.0,1.0,500.0
