origin_index,origin_date,target_end,actual,predicted,baseline,interval_half_80,alpha,train_n,quality_primary
456,2026-02-04,2026-02-09,0.010723963362975642,-0.0024442085295238317,0.011316103998897667,0.022718479038833297,10.0,40,0.0
457,2026-02-05,2026-02-10,0.0,0.012924909744111576,0.011236073266925752,0.02149460314119945,10.0,41,0.0
458,2026-02-06,2026-02-11,-0.005347606326595242,0.0013872828440160622,0.011316103998897667,0.02134446595816391,10.0,42,0.0
459,2026-02-07,2026-02-12,-0.010781775603288362,0.006660423253478944,0.011316103998897667,0.02134446595816391,10.0,42,0.0
460,2026-02-09,2026-02-14,-0.02702867238791926,0.0017656383870083114,0.011396134730869582,0.021183742456342327,10.0,43,0.0
461,2026-02-10,2026-02-16,-0.021564177915840525,0.0013766513476471919,0.011396134730869582,0.020750184359352924,10.0,45,0.0
462,2026-02-11,2026-02-16,-0.01621657158924528,0.005697680181088431,0.011316103998897667,0.02065011314521996,10.0,46,0.0
463,2026-02-12,2026-02-17,-0.016393809775676383,0.007733037017866329,0.011236073266925752,0.020059070136032753,10.0,47,0.0
464,2026-02-13,2026-02-18,-0.0027434859457508326,0.005978771478954954,0.011236073266925752,0.019517352078955733,10.0,48,0.0
465,2026-02-14,2026-02-19,-0.005494519317640702,0.008354959186142687,0.011236073266925752,0.019517352078955733,10.0,48,0.0
466,2026-02-16,2026-02-23,0.0,0.0062338659108167275,0.011236073266925752,0.019270501569985388,10.0,49,0.0
467,2026-02-17,2026-02-23,0.010959013789719382,0.012340176487298923,0.010723963362975642,0.018358006894566244,10.0,51,0.0
468,2026-02-18,2026-02-23,0.008207980417829582,0.022853635712646293,0.009432560473337754,0.01864439544946248,10.0,52,0.0
469,2026-02-19,2026-02-24,0.00549451931764078,0.02678385926606233,0.008141157583699866,0.01848915381689736,10.0,53,0.0
470,2026-02-20,2026-02-25,0.0,0.033148199709316754,0.006773288075303923,0.01841881086774996,10.0,54,0.0
471,2026-02-23,2026-02-28,-0.01648388972168937,0.025967176341488794,0.006773288075303923,0.01841881086774996,10.0,54,0.0
472,2026-02-24,2026-03-02,0.013605652055778678,0.02060638464575887,0.008141157583699866,0.01742440620694982,10.0,57,0.0
473,2026-02-25,2026-03-02,0.01910017137341943,0.012148860737075917,0.006817838450670323,0.017476780832599948,10.0,58,0.0
474,2026-02-26,2026-03-03,0.02985296314968113,0.0046669482459094636,0.00549451931764078,0.019128508464095022,10.0,59,0.0
475,2026-02-27,2026-03-05,0.02977215833367005,0.0018650330521114357,0.00549451931764078,0.019128508464095022,10.0,59,0.0
476,2026-02-28,2026-03-05,0.038048067637529964,0.008875964826991134,0.00549451931764078,0.019128508464095022,10.0,59,0.0
477,2026-03-02,2026-03-07,0.03974032864951412,-0.009772750790076598,0.005449968942274381,0.01930900582384844,10.0,60,0.0
478,2026-03-03,2026-03-09,0.028987536873252187,-0.01006878384779672,0.006817838450670323,0.0195371879283754,10.0,62,0.0
479,2026-03-05,2026-03-10,0.03407931365286258,-0.014288213751019132,0.008141157583699866,0.020501583458436706,10.0,63,0.0
480,2026-03-06,2026-03-11,0.010471299867295437,-0.007524797489080829,0.008207980417829582,0.020801459755423295,10.0,65,0.0
481,2026-03-07,2026-03-12,-0.013072081567352775,-0.012468973033922751,0.008207980417829582,0.020801459755423295,10.0,65,0.0
