origin_index,origin_date,target_end,actual,predicted,baseline,interval_half_80,alpha,train_n,quality_primary
500,2026-03-31,2026-05-30,-0.03517950712117334,0.029871753595953482,0.039641481537069256,0.021084632891682813,10.0,40,0.0
501,2026-04-01,2026-06-01,-0.04030772348809287,0.03630104472681325,0.03995205101171497,0.021172664134425357,10.0,41,0.0
502,2026-04-02,2026-06-01,-0.05257781607990724,0.034846582231709826,0.04101699822301419,0.0203601501951799,10.0,42,0.0
503,2026-04-03,2026-06-02,-0.04792846657195084,0.028000552319350575,0.04101699822301419,0.0203601501951799,10.0,42,0.0
504,2026-04-04,2026-06-03,-0.052842481374379933,0.024379568946942015,0.042081945434313414,0.020389340196744318,10.0,43,0.0
505,2026-04-06,2026-06-05,-0.07984288751101719,0.01867449107058236,0.04237754328019455,0.02443681957709921,10.0,44,0.0
511,2026-04-13,2026-06-15,-0.07055822531558864,0.10034035369648968,0.047139395798004816,0.025281288954084994,10.0,50,0.0
512,2026-04-14,2026-06-15,-0.08024353105005236,0.11910844804188385,0.04937381824228621,0.024698523543731653,10.0,52,0.0
513,2026-04-15,2026-06-15,-0.06812217051770744,0.1101081257839682,0.05061000088641792,0.02413794987714304,10.0,53,0.0
514,2026-04-16,2026-06-15,-0.06323218522351572,0.1193662383890563,0.05073420905995443,0.023954191346488494,10.0,54,0.0
515,2026-04-17,2026-06-16,-0.060778196261949045,0.13555880541948506,0.05073420905995443,0.023954191346488494,10.0,54,0.0
516,2026-04-18,2026-06-17,-0.07109592168373022,0.12635034856681493,0.050858417233490945,0.02381783645437727,10.0,55,0.0
517,2026-04-20,2026-06-19,-0.08188715947218415,0.12481535978837457,0.05114529543288082,0.023987552048291953,10.0,56,0.0
518,2026-04-21,2026-06-20,-0.08723476579877948,0.13607471449676814,0.05662480232774057,0.02373427955151634,10.0,58,0.0
519,2026-04-22,2026-06-22,-0.09457874005453791,0.12832567881260068,0.061817431023210447,0.023559579105149227,10.0,59,0.0
520,2026-04-23,2026-06-22,-0.09701479485241907,0.11894085282775958,0.061817431023210447,0.023559579105149227,10.0,59,0.0
521,2026-04-24,2026-06-23,-0.10536051565782628,0.12260822941998079,0.061817431023210447,0.023559579105149227,10.0,59,0.0
522,2026-04-25,2026-06-24,-0.10807422152942253,0.12294077942153511,0.061817431023210447,0.02241752379273454,10.0,60,0.0
523,2026-04-27,2026-06-26,-0.11352382629698722,0.11705482719148914,0.061817431023210447,0.02227063424966473,10.0,61,0.0
524,2026-04-28,2026-06-27,-0.10345133738802476,0.11083796604085291,0.06453852113757116,0.02155170971067307,10.0,63,0.0
525,2026-04-29,2026-06-29,-0.09085362377775211,0.1259589190344407,0.06627669871827291,0.021505293105267432,10.0,64,0.0
526,2026-04-30,2026-06-29,-0.08587848913763824,0.11899485971852963,0.06801487629897465,0.02144873377688025,10.0,65,0.0
527,2026-05-01,2026-06-30,-0.07735814230286749,0.12705951437832197,0.06801487629897465,0.02144873377688025,10.0,65,0.0
528,2026-05-02,2026-07-01,-0.08499321283339259,0.1253979125998095,0.06950196877116914,0.02145286790886975,10.0,66,0.0
529,2026-05-04,2026-07-03,-0.09555651556120552,0.12166616631022205,0.07098906124336363,0.021086068147328246,10.0,67,0.0
530,2026-05-05,2026-07-04,-0.10099131154716243,0.12592305086326894,0.07098906124336363,0.0208854857643881,10.0,68,0.0
