date,call,end,actual_ret,actual_change,actual_direction,signed_ret,signed_change,hit,holding_hurdle_inr,net_hold_change_inr,economic_target,economic_hit,signed_net_value_inr
2023-12-29,-1,2024-01-08,0.0,0.0,0.0,-0.0,-0.0,0.0,300.0,-300.0,-1.0,1.0,300.0
2023-12-30,-1,2024-01-09,-0.005063301956546762,-200.0,-1.0,0.005063301956546762,200.0,1.0,300.0,-500.0,-1.0,1.0,500.0
2024-01-01,-1,2024-01-11,-0.01765493523872071,-700.0,-1.0,0.01765493523872071,700.0,1.0,300.0,-1000.0,-1.0,1.0,1000.0
2024-01-02,-1,2024-01-12,-0.01515180502060222,-600.0,-1.0,0.01515180502060222,600.0,1.0,300.0,-900.0,-1.0,1.0,900.0
2024-01-03,-1,2024-01-13,-0.01012666881792916,-400.0,-1.0,0.01012666881792916,400.0,1.0,300.0,-700.0,-1.0,1.0,700.0
2024-01-04,-1,2024-01-15,-0.01765493523872071,-700.0,-1.0,0.01765493523872071,700.0,1.0,300.0,-1000.0,-1.0,1.0,1000.0
2024-01-05,-1,2024-01-15,-0.01515180502060222,-600.0,-1.0,0.01515180502060222,600.0,1.0,300.0,-900.0,-1.0,1.0,900.0
2024-01-06,-1,2024-01-16,-0.012706651269114801,-500.0,-1.0,0.012706651269114801,500.0,1.0,300.0,-800.0,-1.0,1.0,800.0
2024-01-08,-1,2024-01-19,-0.015306421282675545,-600.0,-1.0,0.015306421282675545,600.0,1.0,300.0,-900.0,-1.0,1.0,900.0
2024-01-09,-1,2024-01-19,-0.012771565679487505,-500.0,-1.0,0.012771565679487505,500.0,1.0,300.0,-800.0,-1.0,1.0,800.0
2024-02-02,-1,2024-02-12,-0.0025348556031880663,-100.0,-1.0,0.0025348556031880663,100.0,1.0,300.0,-400.0,-1.0,1.0,400.0
2024-02-03,-1,2024-02-13,-0.007623925110659371,-300.0,-1.0,0.007623925110659371,300.0,1.0,300.0,-600.0,-1.0,1.0,600.0
2024-02-05,-1,2024-02-15,0.0,0.0,0.0,-0.0,-0.0,0.0,300.0,-300.0,-1.0,1.0,300.0
2024-02-06,-1,2024-02-16,0.0,0.0,0.0,-0.0,-0.0,0.0,300.0,-300.0,-1.0,1.0,300.0
2024-02-07,-1,2024-02-17,0.0025348556031881157,100.0,1.0,-0.0025348556031881157,-100.0,0.0,300.0,-200.0,-1.0,1.0,200.0
2024-02-08,-1,2024-02-19,0.0025348556031881157,100.0,1.0,-0.0025348556031881157,-100.0,0.0,300.0,-200.0,-1.0,1.0,200.0
2024-02-09,-1,2024-02-19,0.0025348556031881157,100.0,1.0,-0.0025348556031881157,-100.0,0.0,300.0,-200.0,-1.0,1.0,200.0
2024-02-10,-1,2024-02-20,0.007585371389256564,300.0,1.0,-0.007585371389256564,-300.0,0.0,300.0,0.0,0.0,0.0,-0.0
2024-02-12,-1,2024-02-22,0.0025348556031881157,100.0,1.0,-0.0025348556031881157,-100.0,0.0,300.0,-200.0,-1.0,1.0,200.0
2024-02-13,-1,2024-02-23,0.007623925110659366,300.0,1.0,-0.007623925110659366,-300.0,0.0,300.0,0.0,0.0,0.0,-0.0
2024-02-14,-1,2024-02-24,0.005089069507471228,200.0,1.0,-0.005089069507471228,-200.0,0.0,300.0,-100.0,-1.0,1.0,100.0
2024-02-15,-1,2024-02-26,-0.0025348556031880663,-100.0,-1.0,0.0025348556031880663,100.0,1.0,300.0,-400.0,-1.0,1.0,400.0
2024-02-16,-1,2024-02-26,0.0,0.0,0.0,-0.0,-0.0,0.0,300.0,-300.0,-1.0,1.0,300.0
2024-02-17,-1,2024-02-27,-0.007623925110659371,-300.0,-1.0,0.007623925110659371,300.0,1.0,300.0,-600.0,-1.0,1.0,600.0
2024-02-19,-1,2024-02-29,-0.007623925110659371,-300.0,-1.0,0.007623925110659371,300.0,1.0,300.0,-600.0,-1.0,1.0,600.0
2024-02-20,-1,2024-03-01,-0.012674440896727824,-500.0,-1.0,0.012674440896727824,500.0,1.0,300.0,-800.0,-1.0,1.0,800.0
2024-02-23,-1,2024-03-04,-0.007623925110659371,-300.0,-1.0,0.007623925110659371,300.0,1.0,300.0,-600.0,-1.0,1.0,600.0
2024-02-24,1,2024-03-05,-0.005089069507471293,-200.0,-1.0,-0.005089069507471293,-200.0,0.0,300.0,-500.0,-1.0,0.0,-500.0
2024-02-26,1,2024-03-07,-0.005089069507471293,-200.0,-1.0,-0.005089069507471293,-200.0,0.0,300.0,-500.0,-1.0,0.0,-500.0
2024-02-27,1,2024-03-08,0.0,0.0,0.0,0.0,0.0,0.0,300.0,-300.0,-1.0,0.0,-300.0
2024-02-28,1,2024-03-09,0.005115100666770409,200.0,1.0,0.005115100666770409,200.0,1.0,300.0,-100.0,-1.0,0.0,-100.0
2024-02-29,1,2024-03-12,-0.0025542798050967423,-100.0,-1.0,-0.0025542798050967423,-100.0,0.0,300.0,-400.0,-1.0,0.0,-400.0
2024-03-01,1,2024-03-12,-0.0025542798050967423,-100.0,-1.0,-0.0025542798050967423,-100.0,0.0,300.0,-400.0,-1.0,0.0,-400.0
2024-03-02,1,2024-03-12,-0.0025542798050967423,-100.0,-1.0,-0.0025542798050967423,-100.0,0.0,300.0,-400.0,-1.0,0.0,-400.0
2024-03-04,1,2024-03-14,-0.007682496172016282,-300.0,-1.0,-0.007682496172016282,-300.0,0.0,300.0,-600.0,-1.0,0.0,-600.0
2024-03-05,1,2024-03-15,-0.015424470325631639,-600.0,-1.0,-0.015424470325631639,-600.0,0.0,300.0,-900.0,-1.0,0.0,-900.0
2024-03-06,1,2024-03-16,-0.015424470325631639,-600.0,-1.0,-0.015424470325631639,-600.0,0.0,300.0,-900.0,-1.0,0.0,-900.0
2024-03-07,1,2024-03-18,-0.015424470325631639,-600.0,-1.0,-0.015424470325631639,-600.0,0.0,300.0,-900.0,-1.0,0.0,-900.0
2024-03-08,1,2024-03-18,-0.015424470325631639,-600.0,-1.0,-0.015424470325631639,-600.0,0.0,300.0,-900.0,-1.0,0.0,-900.0
2024-03-09,1,2024-03-19,-0.015424470325631639,-600.0,-1.0,-0.015424470325631639,-600.0,0.0,300.0,-900.0,-1.0,0.0,-900.0
2024-09-18,-1,2024-09-28,0.03238140950303978,1300.0,1.0,-0.03238140950303978,-1300.0,0.0,300.0,1000.0,1.0,0.0,-1000.0
2024-09-20,-1,2024-09-30,0.02985296314968113,1200.0,1.0,-0.02985296314968113,-1200.0,0.0,300.0,900.0,1.0,0.0,-900.0
2024-09-21,-1,2024-10-01,0.027195742808490082,1100.0,1.0,-0.027195742808490082,-1100.0,0.0,300.0,800.0,1.0,0.0,-800.0
2024-09-26,1,2024-10-07,0.012180418556871013,500.0,1.0,0.012180418556871013,500.0,1.0,300.0,200.0,1.0,1.0,200.0
2024-09-27,1,2024-10-07,0.012180418556871013,500.0,1.0,0.012180418556871013,500.0,1.0,300.0,200.0,1.0,1.0,200.0
2024-09-28,1,2024-10-08,0.012180418556871013,500.0,1.0,0.012180418556871013,500.0,1.0,300.0,200.0,1.0,1.0,200.0
2024-09-30,1,2024-10-10,0.0,0.0,0.0,0.0,0.0,0.0,300.0,-300.0,-1.0,0.0,-300.0
