date,call,end,actual_ret,actual_change,actual_direction,signed_ret,signed_change,hit,holding_hurdle_inr,net_hold_change_inr,economic_target,economic_hit,signed_net_value_inr
2024-12-23,1,2025-01-22,0.0,0.0,0.0,0.0,0.0,0.0,900.0,-900.0,-1.0,0.0,-900.0
2024-12-25,1,2025-01-24,0.0,0.0,0.0,0.0,0.0,0.0,900.0,-900.0,-1.0,0.0,-900.0
2024-12-26,1,2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,900.0,-900.0,-1.0,0.0,-900.0
2024-12-30,1,2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,900.0,-900.0,-1.0,0.0,-900.0
2024-12-31,1,2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,900.0,-900.0,-1.0,0.0,-900.0
2025-01-01,1,2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,900.0,-900.0,-1.0,0.0,-900.0
2025-01-02,1,2025-02-01,0.0,0.0,0.0,0.0,0.0,0.0,900.0,-900.0,-1.0,0.0,-900.0
2025-01-03,1,2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,900.0,-900.0,-1.0,0.0,-900.0
2025-01-04,1,2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,900.0,-900.0,-1.0,0.0,-900.0
2025-01-06,1,2025-02-05,0.0,0.0,0.0,0.0,0.0,0.0,900.0,-900.0,-1.0,0.0,-900.0
2025-01-07,1,2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,900.0,-900.0,-1.0,0.0,-900.0
2025-01-08,1,2025-02-10,-0.012739025777429714,-500.0,-1.0,-0.012739025777429714,-500.0,0.0,900.0,-1400.0,-1.0,0.0,-1400.0
2025-02-26,1,2025-03-28,0.030692946399406198,1200.0,1.0,0.030692946399406198,1200.0,1.0,900.0,300.0,1.0,1.0,300.0
2025-02-27,1,2025-03-29,0.030692946399406198,1200.0,1.0,0.030692946399406198,1200.0,1.0,900.0,300.0,1.0,1.0,300.0
2025-02-28,1,2025-03-31,0.035718082602079246,1400.0,1.0,0.035718082602079246,1400.0,1.0,900.0,500.0,1.0,1.0,500.0
2025-03-01,1,2025-03-31,0.035718082602079246,1400.0,1.0,0.035718082602079246,1400.0,1.0,900.0,500.0,1.0,1.0,500.0
2025-03-03,1,2025-04-02,0.04071809301878498,1600.0,1.0,0.04071809301878498,1600.0,1.0,900.0,700.0,1.0,1.0,700.0
2025-03-05,1,2025-04-04,0.050643732818754936,2000.0,1.0,0.050643732818754936,2000.0,1.0,900.0,1100.0,1.0,1.0,1100.0
2025-03-06,1,2025-04-05,0.045577508496319155,1800.0,1.0,0.045577508496319155,1800.0,1.0,900.0,900.0,1.0,1.0,900.0
2025-03-07,1,2025-04-07,0.045577508496319155,1800.0,1.0,0.045577508496319155,1800.0,1.0,900.0,900.0,1.0,1.0,900.0
2025-03-08,1,2025-04-07,0.045577508496319155,1800.0,1.0,0.045577508496319155,1800.0,1.0,900.0,900.0,1.0,1.0,900.0
2025-03-10,1,2025-04-09,0.040614719154190126,1600.0,1.0,0.040614719154190126,1600.0,1.0,900.0,700.0,1.0,1.0,700.0
