origin_index,origin_date,target_end,actual,predicted,baseline,interval_half_80,alpha,train_n,quality_primary
456,2026-02-04,2026-02-09,0.010723963362975642,0.00874402533387587,0.011316103998897667,0.01648588413053088,10.0,40,0.0
457,2026-02-05,2026-02-10,0.0,0.01850943569012692,0.011236073266925752,0.0165274747676733,10.0,41,0.0
458,2026-02-06,2026-02-11,-0.005347606326595242,0.017602719540946617,0.011316103998897667,0.01631201745549976,10.0,42,0.0
459,2026-02-07,2026-02-12,-0.010781775603288362,0.01926062976241369,0.011316103998897667,0.01631201745549976,10.0,42,0.0
460,2026-02-09,2026-02-14,-0.02702867238791926,0.013046555523260794,0.011396134730869582,0.01605397001463733,10.0,43,0.0
461,2026-02-10,2026-02-16,-0.021564177915840525,0.02019506834032267,0.011396134730869582,0.01554556186521303,10.0,45,0.0
462,2026-02-11,2026-02-16,-0.01621657158924528,0.02664195406255407,0.011316103998897667,0.015247884362057044,10.0,46,0.0
463,2026-02-12,2026-02-17,-0.016393809775676383,0.031907732456706715,0.011236073266925752,0.015566847478682781,10.0,47,0.0
464,2026-02-13,2026-02-18,-0.0027434859457508326,0.03085493517123495,0.011236073266925752,0.015676140130491394,10.0,48,0.0
465,2026-02-14,2026-02-19,-0.005494519317640702,0.04317790369300476,0.011236073266925752,0.015676140130491394,10.0,48,0.0
466,2026-02-16,2026-02-23,0.0,0.030946972125524254,0.011236073266925752,0.015955817762449833,10.0,49,0.0
467,2026-02-17,2026-02-23,0.010959013789719382,0.029648793381162566,0.010723963362975642,0.01830129214275905,10.0,51,0.0
468,2026-02-18,2026-02-23,0.008207980417829582,0.02284509388468478,0.009432560473337754,0.01849270065895832,10.0,52,0.0
469,2026-02-19,2026-02-24,0.00549451931764078,0.021767126635816723,0.008141157583699866,0.018017134329170136,10.0,53,0.0
470,2026-02-20,2026-02-25,0.0,0.02430687359275745,0.006773288075303923,0.018807327848154372,10.0,54,0.0
471,2026-02-23,2026-02-28,-0.01648388972168937,0.01164187203121943,0.006773288075303923,0.018807327848154372,10.0,54,0.0
472,2026-02-24,2026-03-02,0.013605652055778678,-0.00046244372982057625,0.008141157583699866,0.018166880734822907,10.0,57,0.0
473,2026-02-25,2026-03-02,0.01910017137341943,-0.005272987567517089,0.006817838450670323,0.018006304539159256,10.0,58,0.0
474,2026-02-26,2026-03-03,0.02985296314968113,-0.009444667455293047,0.00549451931764078,0.016800907500905876,10.0,59,0.0
475,2026-02-27,2026-03-05,0.02977215833367005,-0.015417801545003194,0.00549451931764078,0.016800907500905876,10.0,59,0.0
476,2026-02-28,2026-03-05,0.038048067637529964,-0.005298669155632964,0.00549451931764078,0.016800907500905876,10.0,59,0.0
477,2026-03-02,2026-03-07,0.03974032864951412,-0.019007374901185394,0.005449968942274381,0.015784544607418027,10.0,60,0.0
478,2026-03-03,2026-03-09,0.028987536873252187,-0.01900685592719698,0.006817838450670323,0.019127456615314897,10.0,62,0.0
479,2026-03-05,2026-03-10,0.03407931365286258,-0.014248309298688117,0.008141157583699866,0.02053240587651966,10.0,63,0.0
480,2026-03-06,2026-03-11,0.010471299867295437,-0.010691458790764288,0.008207980417829582,0.02303167656199215,10.0,65,0.0
481,2026-03-07,2026-03-12,-0.013072081567352775,-0.019320259234774057,0.008207980417829582,0.02303167656199215,10.0,65,0.0
482,2026-03-09,2026-03-14,-0.02099814683977347,-0.006825710923867325,0.009465971890402613,0.02283341142779864,10.0,66,0.0
483,2026-03-10,2026-03-16,-0.03407931365286262,-0.0034523845573406742,0.010723963362975642,0.02448975293827193,10.0,67,0.0
484,2026-03-11,2026-03-16,-0.023716526617316044,0.008555296144539159,0.010841488576347511,0.023488641785560684,10.0,68,0.0
485,2026-03-12,2026-03-17,0.0,0.010976037873587557,0.010723963362975642,0.02350070341745709,10.0,69,0.0
486,2026-03-13,2026-03-18,-0.005291017634415548,0.006684030480304117,0.01059763161513554,0.025075903757633623,10.0,70,0.0
487,2026-03-14,2026-03-19,0.0,-0.0014037701178789821,0.01059763161513554,0.025075903757633623,10.0,70,0.0
488,2026-03-16,2026-03-21,0.013245226750020723,-0.006224986310292396,0.010471299867295437,0.026010513489653247,10.0,71,0.0
489,2026-03-17,2026-03-23,0.007863736460214451,-0.012398976838936874,0.008207980417829582,0.02453565482168511,10.0,73,0.0
490,2026-03-18,2026-03-23,0.015789801732635292,-0.010249780088949195,0.008174569000764725,0.024528431513424723,10.0,74,0.0
491,2026-03-19,2026-03-25,0.015789801732635292,-0.00909712875155664,0.008141157583699866,0.02406413501726952,10.0,75,0.0
492,2026-03-20,2026-03-25,0.015789801732635292,-0.004574021888259746,0.006817838450670323,0.023776439387303998,10.0,76,0.0
493,2026-03-21,2026-03-26,0.005249355886143745,-0.01080958004816405,0.006817838450670323,0.023776439387303998,10.0,76,0.0
494,2026-03-23,2026-03-28,0.010389703849135868,-0.011076308673116661,0.008141157583699866,0.024163374852929614,10.0,77,0.0
495,2026-03-25,2026-03-30,0.028315920117287858,-0.001224916932883791,0.008141157583699866,0.023622871612758396,10.0,79,0.0
496,2026-03-26,2026-03-31,0.05846645849996394,0.0006843284406821779,0.008207980417829582,0.02541101102938409,100.0,81,0.0
497,2026-03-27,2026-04-01,0.05585207792589321,-0.00011343522422595372,0.008174569000764725,0.02505857719528393,100.0,82,0.0
498,2026-03-28,2026-04-02,0.05773246666857171,-0.002571326032269775,0.008174569000764725,0.02505857719528393,100.0,82,0.0
499,2026-03-30,2026-04-04,0.03491626510622788,-0.005445014271267122,0.008207980417829582,0.02466519944295818,100.0,83,0.0
500,2026-03-31,2026-04-06,0.02919915469226235,-0.01393427769105763,0.009298842133482725,0.024359311383033565,100.0,84,0.0
501,2026-04-01,2026-04-06,0.02919915469226235,-0.006748623934340481,0.010389703849135868,0.024929190072448905,100.0,85,0.0
502,2026-04-02,2026-04-07,0.02171376022378426,-0.0029425146621348533,0.010430501858215653,0.025869416365033114,100.0,86,0.0
503,2026-04-03,2026-04-08,0.031517760320405104,0.0011566020484083295,0.010471299867295437,0.02697947025527983,100.0,87,0.0
504,2026-04-04,2026-04-09,0.007326040092072881,0.002230014888998044,0.010471299867295437,0.02697947025527983,100.0,87,0.0
505,2026-04-06,2026-04-11,-0.021819047394639725,0.0004110091059774453,0.01059763161513554,0.027163968467600438,100.0,88,0.0
507,2026-04-08,2026-04-13,-0.019277705425903076,0.0024077605197267925,0.010959013789719382,0.027450089140523423,100.0,91,0.0
508,2026-04-09,2026-04-14,0.009685305734463679,0.006980358881929327,0.011097543528322568,0.027681714541347213,100.0,92,0.0
509,2026-04-10,2026-04-15,0.002442003655551809,0.007945905478520332,0.010959013789719382,0.027336794864355293,100.0,93,0.0
