date,call,end,actual_ret,actual_change,actual_direction,signed_ret,signed_change,hit,holding_hurdle_inr,net_hold_change_inr,economic_target,economic_hit,signed_net_value_inr
2024-11-20,1,2025-01-20,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,-1800.0,-1.0,0.0,-1800.0
2024-11-21,1,2025-01-20,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,-1800.0,-1.0,0.0,-1800.0
2024-11-22,1,2025-01-21,-0.0050505157860685915,-200.0,-1.0,-0.0050505157860685915,-200.0,0.0,1800.0,-2000.0,-1.0,0.0,-2000.0
2024-11-23,1,2025-01-22,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,-1800.0,-1.0,0.0,-1800.0
2024-11-25,1,2025-01-24,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,-1800.0,-1.0,0.0,-1800.0
2024-11-26,1,2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,-1800.0,-1.0,0.0,-1800.0
2024-11-27,1,2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,-1800.0,-1.0,0.0,-1800.0
2024-11-28,1,2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,-1800.0,-1.0,0.0,-1800.0
2024-11-29,1,2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,-1800.0,-1.0,0.0,-1800.0
2024-11-30,1,2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,-1800.0,-1.0,0.0,-1800.0
2024-12-02,1,2025-01-31,0.005076153031860568,200.0,1.0,0.005076153031860568,200.0,1.0,1800.0,-1600.0,-1.0,0.0,-1600.0
2024-12-04,1,2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,-1800.0,-1.0,0.0,-1800.0
2024-12-05,1,2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,-1800.0,-1.0,0.0,-1800.0
2024-12-06,1,2025-02-04,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,-1800.0,-1.0,0.0,-1800.0
2024-12-07,1,2025-02-05,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,-1800.0,-1.0,0.0,-1800.0
2024-12-16,1,2025-02-14,-0.01788042527784841,-700.0,-1.0,-0.01788042527784841,-700.0,0.0,1800.0,-2500.0,-1.0,0.0,-2500.0
2024-12-17,1,2025-02-17,-0.02564243061333767,-1000.0,-1.0,-0.02564243061333767,-1000.0,0.0,1800.0,-2800.0,-1.0,0.0,-2800.0
2024-12-18,1,2025-02-17,-0.02564243061333767,-1000.0,-1.0,-0.02564243061333767,-1000.0,0.0,1800.0,-2800.0,-1.0,0.0,-2800.0
2024-12-19,1,2025-02-17,-0.02564243061333767,-1000.0,-1.0,-0.02564243061333767,-1000.0,0.0,1800.0,-2800.0,-1.0,0.0,-2800.0
2025-01-09,-1,2025-03-10,-0.023048395436291017,-900.0,-1.0,0.023048395436291017,900.0,1.0,1800.0,-2700.0,-1.0,1.0,2700.0
