origin_index,origin_date,target_end,actual,predicted,baseline,interval_half_80,alpha,train_n,quality_primary
526,2026-04-30,2026-07-29,-0.02781468818287703,0.10855352257904993,0.09621548231333998,0.01703831132309983,10.0,40,0.0
527,2026-05-01,2026-07-30,-0.03278982282299084,0.11107587704469392,0.09580412893760827,0.017849002341291165,10.0,41,0.0
528,2026-05-02,2026-07-31,-0.050643732818754915,0.11051383080645415,0.09542383881225111,0.017588522843381225,10.0,42,0.0
529,2026-05-04,2026-08-03,-0.05310982531394841,0.1062589576466813,0.09542383881225111,0.017588522843381225,10.0,42,0.0
530,2026-05-05,2026-08-03,-0.05310982531394841,0.10876077612165266,0.09621548231333998,0.018160887036629273,10.0,44,0.0
531,2026-05-06,2026-08-04,-0.030305349495328922,0.10606177990414338,0.09580412893760827,0.018059050008225344,10.0,45,0.0
532,2026-05-07,2026-08-05,-0.02519024882855852,0.09531280531996981,0.09542383881225111,0.018342884469853993,10.0,46,0.0
533,2026-05-08,2026-08-06,-0.01519016549397512,0.08616789942050164,0.09504354868689395,0.016699584878693715,10.0,47,1.0
534,2026-05-09,2026-08-07,-0.012674440896727824,0.07947319690151956,0.09430913128950327,0.017806192914095628,10.0,48,1.0
535,2026-05-11,2026-08-10,-0.028170876966696335,0.07543103668619087,0.09430913128950327,0.017806192914095628,10.0,48,1.0
536,2026-05-12,2026-08-10,-0.023107575010149605,0.07126092485940326,0.09326889043516573,0.017151410879680376,10.0,50,1.0
537,2026-05-13,2026-08-11,-0.012903404835907841,0.07529573099936486,0.09296306697821885,0.016990668553633265,10.0,51,1.0
