date,call,end,actual_ret,actual_change,actual_direction,signed_ret,signed_change,hit,holding_hurdle_inr,net_hold_change_inr,economic_target,economic_hit,signed_net_value_inr
2024-11-20,1,2025-01-04,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,-1350.0,-1.0,0.0,-1350.0
2024-11-21,1,2025-01-06,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,-1350.0,-1.0,0.0,-1350.0
2024-11-22,1,2025-01-06,-0.0050505157860685915,-200.0,-1.0,-0.0050505157860685915,-200.0,0.0,1350.0,-1550.0,-1.0,0.0,-1550.0
2024-11-23,1,2025-01-07,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,-1350.0,-1.0,0.0,-1350.0
2024-11-25,1,2025-01-09,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,-1350.0,-1.0,0.0,-1350.0
2024-11-26,1,2025-01-10,-0.005076153031860661,-200.0,-1.0,-0.005076153031860661,-200.0,0.0,1350.0,-1550.0,-1.0,0.0,-1550.0
2024-11-27,1,2025-01-11,-0.007623925110659371,-300.0,-1.0,-0.007623925110659371,-300.0,0.0,1350.0,-1650.0,-1.0,0.0,-1650.0
2024-11-28,1,2025-01-13,-0.005076153031860661,-200.0,-1.0,-0.005076153031860661,-200.0,0.0,1350.0,-1550.0,-1.0,0.0,-1550.0
2024-11-29,1,2025-01-13,-0.005076153031860661,-200.0,-1.0,-0.005076153031860661,-200.0,0.0,1350.0,-1550.0,-1.0,0.0,-1550.0
2024-11-30,1,2025-01-15,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,-1350.0,-1.0,0.0,-1350.0
2024-12-02,1,2025-01-16,0.005076153031860568,200.0,1.0,0.005076153031860568,200.0,1.0,1350.0,-1150.0,-1.0,0.0,-1150.0
2024-12-04,1,2025-01-18,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,-1350.0,-1.0,0.0,-1350.0
2024-12-05,1,2025-01-20,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,-1350.0,-1.0,0.0,-1350.0
2024-12-06,1,2025-01-20,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,-1350.0,-1.0,0.0,-1350.0
2024-12-07,1,2025-01-21,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,-1350.0,-1.0,0.0,-1350.0
2024-12-16,1,2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,-1350.0,-1.0,0.0,-1350.0
2024-12-17,1,2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,-1350.0,-1.0,0.0,-1350.0
2024-12-18,1,2025-02-01,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,-1350.0,-1.0,0.0,-1350.0
2024-12-19,1,2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,-1350.0,-1.0,0.0,-1350.0
2025-01-09,-1,2025-02-24,-0.02824321231339505,-1100.0,-1.0,0.02824321231339505,1100.0,1.0,1350.0,-2450.0,-1.0,1.0,2450.0
2025-01-10,-1,2025-02-24,-0.023167059281534418,-900.0,-1.0,0.023167059281534418,900.0,1.0,1350.0,-2250.0,-1.0,1.0,2250.0
2025-01-11,-1,2025-02-25,-0.018018505502678365,-700.0,-1.0,0.018018505502678365,700.0,1.0,1350.0,-2050.0,-1.0,1.0,2050.0
2025-01-13,-1,2025-02-27,-0.02056627758147697,-800.0,-1.0,0.02056627758147697,800.0,1.0,1350.0,-2150.0,-1.0,1.0,2150.0
2025-01-15,-1,2025-03-01,-0.02564243061333767,-1000.0,-1.0,0.02564243061333767,1000.0,1.0,1350.0,-2350.0,-1.0,1.0,2350.0
2025-01-16,-1,2025-03-03,-0.02564243061333767,-1000.0,-1.0,0.02564243061333767,1000.0,1.0,1350.0,-2350.0,-1.0,1.0,2350.0
2025-01-17,-1,2025-03-03,-0.02564243061333767,-1000.0,-1.0,0.02564243061333767,1000.0,1.0,1350.0,-2350.0,-1.0,1.0,2350.0
2025-01-18,-1,2025-03-04,-0.02564243061333767,-1000.0,-1.0,0.02564243061333767,1000.0,1.0,1350.0,-2350.0,-1.0,1.0,2350.0
2025-01-20,-1,2025-03-06,-0.023048395436291017,-900.0,-1.0,0.023048395436291017,900.0,1.0,1350.0,-2250.0,-1.0,1.0,2250.0
2025-01-21,-1,2025-03-07,-0.023048395436291017,-900.0,-1.0,0.023048395436291017,900.0,1.0,1350.0,-2250.0,-1.0,1.0,2250.0
2025-01-22,-1,2025-03-08,-0.023048395436291017,-900.0,-1.0,0.023048395436291017,900.0,1.0,1350.0,-2250.0,-1.0,1.0,2250.0
2025-01-23,-1,2025-03-10,-0.023048395436291017,-900.0,-1.0,0.023048395436291017,900.0,1.0,1350.0,-2250.0,-1.0,1.0,2250.0
