origin_index,origin_date,target_end,actual,predicted,baseline,interval_half_80,alpha,train_n,quality_primary
500,2026-03-31,2026-05-30,-0.03517950712117334,0.011354334607384541,0.039641481537069256,0.011431620357074774,10.0,40,0.0
501,2026-04-01,2026-06-01,-0.04030772348809287,0.021478322320440803,0.03995205101171497,0.011054216764256612,10.0,41,0.0
502,2026-04-02,2026-06-01,-0.05257781607990724,0.00818084342991698,0.04101699822301419,0.012697622667917387,10.0,42,0.0
503,2026-04-03,2026-06-02,-0.04792846657195084,0.016609283034708957,0.04101699822301419,0.012697622667917387,10.0,42,0.0
504,2026-04-04,2026-06-03,-0.052842481374379933,0.022464045696726942,0.042081945434313414,0.012170761842168103,10.0,43,0.0
505,2026-04-06,2026-06-05,-0.07984288751101719,0.017024633978234255,0.04237754328019455,0.0141989054594138,10.0,44,0.0
511,2026-04-13,2026-06-15,-0.07055822531558864,0.10683219486243434,0.047139395798004816,0.02309597623411209,10.0,50,0.0
512,2026-04-14,2026-06-15,-0.08024353105005236,0.09722181233047383,0.04937381824228621,0.022315169393915122,10.0,52,0.0
513,2026-04-15,2026-06-15,-0.06812217051770744,0.08352919882444586,0.05061000088641792,0.021627413977335478,10.0,53,0.0
514,2026-04-16,2026-06-15,-0.06323218522351572,0.09408792437133259,0.05073420905995443,0.02104466450174495,10.0,54,0.0
515,2026-04-17,2026-06-16,-0.060778196261949045,0.10027184727182523,0.05073420905995443,0.02104466450174495,10.0,54,0.0
516,2026-04-18,2026-06-17,-0.07109592168373022,0.08711924132716521,0.050858417233490945,0.020271723672593556,10.0,55,0.0
517,2026-04-20,2026-06-19,-0.08188715947218415,0.0946346548012633,0.05114529543288082,0.01980045444116333,10.0,56,0.0
518,2026-04-21,2026-06-20,-0.08723476579877948,0.09469914297493318,0.05662480232774057,0.020316036163433998,10.0,58,0.0
519,2026-04-22,2026-06-22,-0.09457874005453791,0.09325142266820109,0.061817431023210447,0.020109742544537963,10.0,59,0.0
520,2026-04-23,2026-06-22,-0.09701479485241907,0.08357042848919974,0.061817431023210447,0.020109742544537963,10.0,59,0.0
521,2026-04-24,2026-06-23,-0.10536051565782628,0.08924276212141177,0.061817431023210447,0.020109742544537963,10.0,59,0.0
522,2026-04-25,2026-06-24,-0.10807422152942253,0.08863127586355378,0.061817431023210447,0.019732718912818106,10.0,60,0.0
523,2026-04-27,2026-06-26,-0.11352382629698722,0.08761689439773089,0.061817431023210447,0.01930772071934552,10.0,61,0.0
524,2026-04-28,2026-06-27,-0.10345133738802476,0.09126103264141047,0.06453852113757116,0.01844758942348005,10.0,63,0.0
525,2026-04-29,2026-06-29,-0.09085362377775211,0.11089508382403145,0.06627669871827291,0.018477120638377687,10.0,64,0.0
526,2026-04-30,2026-06-29,-0.08587848913763824,0.11484553635682627,0.06801487629897465,0.018713050193008368,10.0,65,0.0
527,2026-05-01,2026-06-30,-0.07735814230286749,0.11639158912834867,0.06801487629897465,0.018713050193008368,10.0,65,0.0
528,2026-05-02,2026-07-01,-0.08499321283339259,0.10561497526652149,0.06950196877116914,0.018807427763742994,10.0,66,0.0
529,2026-05-04,2026-07-03,-0.09555651556120552,0.1034964449248324,0.07098906124336363,0.01928490125633887,10.0,67,0.0
530,2026-05-05,2026-07-04,-0.10099131154716243,0.10380999575916018,0.07098906124336363,0.01930391514183593,10.0,68,0.0
531,2026-05-06,2026-07-06,-0.09381875521765486,0.1193201472073956,0.07098906124336363,0.01941771998084365,10.0,69,0.0
532,2026-05-07,2026-07-06,-0.09381875521765486,0.12152079289654139,0.06950196877116914,0.019381315138865866,10.0,70,0.0
533,2026-05-08,2026-07-07,-0.08655465170194616,0.14053074747074865,0.06950196877116914,0.019381315138865866,10.0,70,1.0
534,2026-05-09,2026-07-08,-0.07585334251825944,0.13142437243812427,0.06801487629897465,0.020345346872723668,10.0,71,1.0
535,2026-05-11,2026-07-10,-0.06791120561621039,0.12821610591407687,0.06709839159013792,0.0210303319433673,10.0,72,1.0
536,2026-05-12,2026-07-11,-0.06284790365966364,0.13231077269949515,0.06536021400943617,0.021760317404101375,10.0,74,1.0
537,2026-05-13,2026-07-13,-0.04456831947987652,0.1339493349141574,0.06453852113757116,0.021630367471542452,10.0,75,1.0
538,2026-05-14,2026-07-13,-0.03425894982101533,0.1326506988897932,0.0631779760803908,0.021937488314457243,10.0,76,1.0
539,2026-05-15,2026-07-14,-0.03141619623337893,0.13382297772609222,0.0631779760803908,0.021937488314457243,10.0,76,1.0
540,2026-05-16,2026-07-15,-0.031171354902939395,0.12213617491219024,0.061817431023210447,0.021392816579149557,10.0,77,1.0
541,2026-05-18,2026-07-17,-0.03109058707003112,0.11635369295673448,0.061817431023210447,0.022253636102837634,10.0,78,1.0
542,2026-05-19,2026-07-18,-0.015584731016698203,0.08737318738484942,0.05662480232774057,0.03109558113691041,100.0,80,1.0
543,2026-05-20,2026-07-20,-0.0026007817000573675,0.0849651082814758,0.05143217363227069,0.03033842953193142,100.0,81,1.0
544,2026-05-22,2026-07-21,-0.0026007817000573675,0.09046091466256724,0.05114529543288082,0.029728439785903164,100.0,82,1.0
545,2026-05-23,2026-07-22,0.007822725681209078,0.09280701349575778,0.050858417233490945,0.030098203792999143,100.0,83,1.0
546,2026-05-25,2026-07-24,0.007822725681209078,0.08094711148065922,0.050858417233490945,0.030098203792999143,100.0,83,1.0
547,2026-05-26,2026-07-25,0.0,0.08138551959926116,0.05061000088641792,0.03225935094113195,100.0,85,0.0
548,2026-05-27,2026-07-27,-0.01033600933066206,0.07389161446818969,0.04937381824228621,0.03191964767499422,100.0,86,1.0
549,2026-05-28,2026-07-27,-0.02056627758147697,0.06101758078867025,0.0481376355981545,0.03240093370073388,100.0,87,1.0
550,2026-05-29,2026-07-28,-0.007702220362092351,0.07556354416919588,0.0481376355981545,0.03240093370073388,100.0,87,1.0
551,2026-05-30,2026-07-29,-0.002560820861673704,0.08160966173566944,0.047139395798004816,0.03247885407526958,100.0,88,1.0
552,2026-06-01,2026-07-31,-0.01033600933066206,0.08271634035093431,0.04614115599785513,0.032439883952202,100.0,89,1.0
553,2026-06-02,2026-08-01,-0.010389703849135798,0.08208668463626856,0.04492168739151165,0.032776436151859316,100.0,91,1.0
554,2026-06-03,2026-08-03,-0.005181358741997629,0.08936680508598484,0.044065220861374196,0.03312125220285563,100.0,92,1.0
555,2026-06-04,2026-08-03,-0.005181358741997629,0.08342935777728165,0.04320875433123674,0.03262868179044114,100.0,93,1.0
556,2026-06-05,2026-08-04,0.012903404835907782,0.08811383504870023,0.04320875433123674,0.03262868179044114,100.0,93,1.0
