origin_index,origin_date,target_end,actual,predicted,baseline,interval_half_80,alpha,train_n,quality_primary
237,2025-04-24,2025-07-23,-0.06791120561621039,-0.006180257581403968,-0.023048395436291017,0.021353548240389195,100.0,101,0.0
238,2025-04-28,2025-07-28,-0.03636764417087483,-0.0015779754484868524,-0.021807336508883994,0.02118567687110455,100.0,104,0.0
239,2025-04-29,2025-07-28,-0.031252543504104426,0.0007889020611855332,-0.020308537313519025,0.02107048368280718,100.0,106,0.0
240,2025-04-30,2025-07-29,-0.025975486403260677,0.0007088333950815296,-0.020050797045561078,0.021079440340897128,100.0,107,0.0
241,2025-05-01,2025-07-30,-0.025975486403260677,-0.0013840807166866117,-0.018965611161704744,0.021085405398281964,100.0,108,0.0
242,2025-05-02,2025-07-31,-0.025975486403260677,0.001722477576569471,-0.01788042527784841,0.020975224151075743,100.0,109,0.0
243,2025-05-05,2025-08-04,-0.023347363996991177,-0.00015694857123047825,-0.017834983420673356,0.020789468416364733,100.0,110,0.0
244,2025-05-06,2025-08-04,-0.023347363996991177,-0.0013653129799056597,-0.0177895415634983,0.02032282571065929,100.0,112,0.0
245,2025-05-07,2025-08-05,-0.025841231183887328,-0.004200547801053113,-0.0177895415634983,0.020349752801708754,100.0,113,0.0
246,2025-05-08,2025-08-06,-0.030930300691358614,-0.010445501367943802,-0.016547981423086923,0.020485937579478336,100.0,114,0.0
247,2025-05-09,2025-08-07,-0.030930300691358614,-0.008754165165649863,-0.016547981423086923,0.020485937579478336,100.0,114,0.0
248,2025-05-10,2025-08-08,-0.0335515341712329,-0.008928545622585616,-0.016547981423086923,0.020485937579478336,100.0,114,0.0
249,2025-05-12,2025-08-11,-0.0335515341712329,-0.008821910097805608,-0.016547981423086923,0.020485937579478336,100.0,114,0.0
250,2025-05-14,2025-08-12,-0.036179656577502356,-0.0063556273953690005,-0.015306421282675545,0.020427545857417687,100.0,115,0.0
251,2025-05-16,2025-08-14,-0.036179656577502356,-0.004961776573752531,-0.012739025777429714,0.020339261238849052,100.0,117,0.0
252,2025-05-17,2025-08-18,-0.036179656577502356,-0.005506855142951725,-0.012739025777429714,0.02031353634384427,100.0,118,0.0
253,2025-05-19,2025-08-18,-0.03109058707003112,-0.002196682200706154,-0.012739025777429714,0.02031353634384427,100.0,118,0.0
254,2025-05-20,2025-08-18,-0.025975486403260677,-3.148108664643588e-05,-0.012739025777429714,0.02038509711956352,100.0,120,0.0
255,2025-05-21,2025-08-19,-0.020834086902842025,0.0027923028845228876,-0.012739025777429714,0.02043083414054111,100.0,121,0.0
256,2025-05-22,2025-08-20,-0.010416760858255715,0.004338206696725828,-0.012739025777429714,0.0204171073325978,100.0,122,0.0
257,2025-05-23,2025-08-21,-0.010416760858255715,0.0061513079283804645,-0.012739025777429714,0.020360921536832582,100.0,123,0.0
258,2025-05-26,2025-08-25,-0.010416760858255715,0.004174647214449469,-0.012739025777429714,0.020322814308466556,100.0,124,0.0
