Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2026-08-11,382,382,382,382,0,0.00%,0,53
2026-08-10,382,382,382,382,0,0.00%,0,53
2026-08-07,382,382,382,382,0,0.00%,0,53
2026-08-06,382,382,382,382,0,0.00%,0,53
2026-08-05,382,382,382,382,-1.,-0.26%,0,53
2026-08-04,383,383,383,383,0,0.00%,0,53
2026-08-03,383,383,383,383,-7.,-1.79%,0,53
2026-07-31,390,390,390,390,0,0.00%,9,53
2026-07-30,390,390,390,390,0,0.00%,9,62
2026-07-29,390,390,390,390,0,0.00%,0,53
2026-07-28,390,390,390,390,0,0.00%,0,53
2026-07-27,390,390,390,390,0,0.00%,0,53
2026-07-24,390,390,390,390,0,0.00%,0,53
2026-07-23,390,390,390,390,0,0.00%,0,53
2026-07-22,390,390,390,390,6,+1.56%,29,53
2026-07-21,384,384,384,384,22,+6.08%,13,29
"Downloaded from Barchart.com as of 08-12-2026 03:26am CDT"
