Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2026-05-07,415,415,415,415,-1.,-0.24%,0,19
2026-05-08,414,414,414,414,-1.,-0.24%,0,19
2026-05-11,413,413,413,413,-1.,-0.24%,0,19
2026-05-12,413,413,413,413,0,0.00%,0,19
2026-05-13,413,413,413,413,0,0.00%,0,19
2026-05-14,413,413,413,413,0,0.00%,0,19
2026-05-15,413,413,413,413,0,0.00%,0,19
2026-05-18,413,413,413,413,0,0.00%,0,19
2026-05-19,413,413,413,413,0,0.00%,0,19
2026-05-20,413,413,413,413,0,0.00%,3,16
2026-05-21,412,412,412,412,-1.,-0.24%,0,16
2026-05-22,412,412,412,412,0,0.00%,0,16
2026-05-26,412,412,412,412,0,0.00%,0,16
2026-05-27,412,412,412,412,0,0.00%,0,16
2026-05-28,412,412,412,412,0,0.00%,0,16
2026-05-29,412,412,412,412,0,0.00%,0,10
"Downloaded from Barchart.com as of 08-12-2026 05:46am CDT"
