Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2024-09-26,379,379,379,379,3,+0.80%,0,60
2024-09-27,381,381,381,381,2,+0.53%,0,120
2024-09-30,393,395,393,393,12,+3.15%,0,120
2024-10-01,393,393,393,393,0,0.00%,0,120
2024-10-02,394,394,394,394,1,+0.25%,0,120
2024-10-03,395,395,395,395,1,+0.25%,0,50
2024-10-04,395,395,395,395,0,0.00%,0,120
2024-10-07,410,410,410,410,15,+3.80%,0,120
2024-10-08,404,404,404,404,-6.,-1.46%,0,120
2024-10-09,402,402,400,402,-2.,-0.50%,0,120
2024-10-10,397,397,397,397,-5.,-1.24%,0,50
2024-10-11,390,390,390,390,-7.,-1.76%,0,120
2024-10-14,383,383,383,383,-7.,-1.79%,6,117
2024-10-15,380,380,380,380,-3.,-0.78%,0,117
2024-10-16,374,374,374,374,-6.,-1.58%,0,117
2024-10-17,369,369,369,369,-5.,-1.34%,0,60
2024-10-18,369,369,369,369,0,0.00%,0,117
2024-10-21,369,369,369,369,0,0.00%,0,117
2024-10-22,369,369,369,369,0,0.00%,0,117
2024-10-23,369,369,369,369,0,0.00%,0,117
2024-10-24,369,369,369,369,0,0.00%,0,50
2024-10-25,369,369,369,369,0,0.00%,0,117
2024-10-28,369,369,369,369,0,0.00%,0,117
2024-10-29,379,379,379,379,10,+2.71%,0,117
2024-10-30,386,386,386,386,7,+1.85%,0,117
2024-10-31,386,386,386,386,0,0.00%,0,40
2024-11-01,386,386,386,386,0,0.00%,0,107
2024-11-04,386,386,386,386,0,0.00%,0,107
2024-11-05,386,386,386,386,0,0.00%,0,107
2024-11-06,386,386,386,386,0,0.00%,0,107
2024-11-07,386,386,386,386,0,0.00%,0,40
2024-11-08,382,382,382,382,-4.,-1.04%,0,107
2024-11-11,382,382,382,382,0,0.00%,0,107
2024-11-12,377,377,377,377,-5.,-1.31%,0,107
2024-11-13,370,370,370,370,-7.,-1.86%,0,107
2024-11-14,371,371,371,371,1,+0.27%,0,40
2024-11-15,371,371,371,371,0,0.00%,0,107
2024-11-18,373,373,373,373,2,+0.54%,3,107
2024-11-19,371,371,371,371,-2.,-0.54%,0,107
2024-11-20,361,361,361,361,-10.,-2.70%,0,107
2024-11-21,359,359,359,359,-2.,-0.55%,0,40
2024-11-22,359,359,359,359,0,0.00%,3,107
2024-11-25,359,359,359,359,0,0.00%,0,107
2024-11-26,358,358,358,358,-1.,-0.28%,0,107
2024-11-27,356,356,356,356,-2.,-0.56%,0,40
2024-11-29,356,356,356,356,0,0.00%,0,97
2024-12-02,354,354,354,354,-2.,-0.56%,0,97
2024-12-03,354,354,354,354,0,0.00%,0,97
2024-12-04,354,354,354,354,0,0.00%,0,97
2024-12-05,352,352,352,352,-2.,-0.56%,0,30
2024-12-06,351,351,351,351,-1.,-0.28%,0,97
2024-12-09,351,351,351,351,0,0.00%,3,97
2024-12-10,351,352,351,351,0,0.00%,0,97
2024-12-11,358,361,358,358,7,+1.99%,3,97
2024-12-12,361,361,361,361,3,+0.84%,0,30
2024-12-13,361,361,361,361,0,0.00%,0,97
2024-12-16,361,361,361,361,0,0.00%,0,97
2024-12-17,361,361,361,361,0,0.00%,0,97
2024-12-18,361,361,361,361,0,0.00%,0,97
2024-12-19,361,361,361,361,0,0.00%,0,30
2024-12-20,361,361,361,361,0,0.00%,0,97
2024-12-23,361,361,361,361,0,0.00%,0,97
2024-12-24,360,360,360,360,-1.,-0.28%,0,97
2024-12-26,360,360,360,360,0,0.00%,0,30
2024-12-27,352,352,352,352,-8.,-2.22%,0,97
2024-12-30,352,352,352,352,0,0.00%,0,30
2024-12-31,352,352,352,352,0,0.00%,0,97
2025-01-02,352,352,352,352,0,0.00%,0,20
2025-01-03,352,352,352,352,0,0.00%,0,87
2025-01-06,352,352,352,352,0,0.00%,0,87
2025-01-07,352,352,352,352,0,0.00%,0,87
2025-01-08,349,349,349,349,-3.,-0.85%,0,87
2025-01-09,349,349,349,349,0,0.00%,0,0
2025-01-10,349,349,349,349,0,0.00%,0,87
2025-01-13,349,349,349,349,0,0.00%,0,87
2025-01-14,349,349,349,349,0,0.00%,0,87
2025-01-15,349,349,349,349,0,0.00%,0,87
2025-01-16,349,349,349,349,0,0.00%,0,20
2025-01-17,349,349,349,349,0,0.00%,0,87
2025-01-21,349,349,349,349,0,0.00%,0,87
2025-01-22,349,349,349,349,0,0.00%,0,87
2025-01-23,349,349,349,349,0,0.00%,0,30
2025-01-24,349,349,349,349,0,0.00%,0,87
2025-01-27,349,349,349,349,0,0.00%,0,87
2025-01-28,354,354,354,354,5,+1.43%,0,87
2025-01-29,356,356,356,356,2,+0.56%,0,87
2025-01-30,360,360,360,360,4,+1.12%,0,10
2025-01-31,360,360,360,360,0,0.00%,0,77
2025-02-03,360,360,360,360,0,0.00%,0,77
2025-02-04,359,359,359,359,-1.,-0.28%,0,77
2025-02-05,358,359,358,359,0,0.00%,0,77
2025-02-06,358,359,358,359,0,0.00%,0,10
2025-02-07,358,358,358,358,-1.,-0.28%,0,77
2025-02-10,357,358,357,358,0,0.00%,0,77
2025-02-11,357,357,357,357,-1.,-0.28%,0,77
2025-02-12,357,358,357,358,1,+0.28%,0,77
2025-02-13,357,358,357,358,0,0.00%,0,10
2025-02-14,357,358,357,358,0,0.00%,0,77
2025-02-18,357,358,357,358,0,0.00%,0,77
2025-02-19,357,358,357,358,0,0.00%,0,77
2025-02-20,357,357,357,357,-1.,-0.28%,0,10
2025-02-21,356,357,356,357,0,0.00%,0,77
2025-02-24,357,357,357,357,0,0.00%,0,77
2025-02-25,357,357,357,357,0,0.00%,0,77
2025-02-26,357,357,357,357,0,0.00%,0,77
2025-02-27,357,357,357,357,0,0.00%,0,10
2025-02-28,357,358,358,358,1,+0.28%,0,70
"Downloaded from Barchart.com as of 08-12-2026 05:43am CDT"
