Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2025-03-06,374,374,374,374,5,+1.36%,3,73
2025-03-07,374,374,374,374,0,0.00%,0,73
2025-03-10,375,375,375,375,1,+0.27%,0,73
2025-03-11,375,375,375,375,0,0.00%,0,73
2025-03-12,375,375,375,375,0,0.00%,0,73
2025-03-13,375,375,375,375,0,0.00%,0,73
2025-03-14,385,385,385,385,10,+2.67%,0,73
2025-03-17,385,385,385,385,0,0.00%,0,73
2025-03-18,385,385,385,385,0,0.00%,0,73
2025-03-19,384,384,384,384,-1.,-0.26%,0,73
2025-03-20,383,383,383,383,-1.,-0.26%,0,10
2025-03-21,382,382,382,382,-1.,-0.26%,0,73
2025-03-24,373,373,373,373,-9.,-2.36%,3,73
2025-03-25,373,373,373,373,0,0.00%,0,73
2025-03-26,372,372,372,372,-1.,-0.27%,0,73
2025-03-27,364,364,364,364,-8.,-2.15%,1,73
2025-03-28,365,365,365,365,1,+0.27%,9,76
2025-03-31,365,365,365,365,0,0.00%,0,76
2025-04-01,365,365,365,365,0,0.00%,0,76
2025-04-02,365,365,365,365,0,0.00%,0,66
2025-04-03,365,365,365,365,0,0.00%,0,66
2025-04-04,365,365,365,365,0,0.00%,0,66
2025-04-07,356,356,356,356,-9.,-2.47%,0,66
2025-04-08,352,352,352,352,-4.,-1.12%,0,66
2025-04-09,352,352,352,352,0,0.00%,0,66
2025-04-10,352,352,352,352,0,0.00%,0,66
2025-04-11,350,350,350,350,-2.,-0.57%,4,68
2025-04-14,350,350,350,350,0,0.00%,0,68
2025-04-15,350,350,350,350,0,0.00%,0,68
2025-04-16,343,343,343,343,-7.,-2.00%,0,68
2025-04-17,341,341,341,341,-2.,-0.58%,0,68
2025-04-21,340,340,340,340,-1.,-0.29%,0,68
2025-04-22,336,336,336,336,-4.,-1.18%,0,68
2025-04-23,331,331,331,331,-5.,-1.49%,0,68
2025-04-24,331,331,331,331,0,0.00%,0,68
2025-04-25,331,331,331,331,0,0.00%,0,68
2025-04-28,331,331,331,331,0,0.00%,0,68
2025-04-29,337,337,337,337,6,+1.81%,0,68
2025-04-30,337,337,337,337,0,0.00%,0,68
2025-05-01,337,337,337,337,0,0.00%,0,68
2025-05-02,337,337,337,337,0,0.00%,0,58
2025-05-05,337,337,337,337,0,0.00%,0,58
2025-05-06,337,337,337,337,0,0.00%,0,58
2025-05-07,337,337,337,337,0,0.00%,0,58
2025-05-08,337,337,337,337,0,0.00%,3,58
2025-05-09,337,337,337,337,0,0.00%,0,58
2025-05-12,337,337,337,337,0,0.00%,0,58
2025-05-13,339,339,339,339,2,+0.59%,0,58
2025-05-14,343,343,343,343,4,+1.18%,0,58
2025-05-15,343,343,343,343,0,0.00%,0,58
2025-05-16,343,343,343,343,0,0.00%,0,58
2025-05-19,343,343,343,343,0,0.00%,0,58
2025-05-20,343,343,343,343,0,0.00%,9,55
2025-05-21,343,343,343,343,0,0.00%,0,55
2025-05-22,343,343,343,343,0,0.00%,0,55
2025-05-23,337,344,337,342,-1.,-0.29%,7,51
2025-05-27,342,342,342,342,0,0.00%,0,51
2025-05-28,342,342,342,342,0,0.00%,0,51
2025-05-29,342,342,342,342,0,0.00%,0,40
2025-05-30,341,341,341,341,-1.,-0.29%,0,40
2025-06-02,341,341,341,341,0,0.00%,0,40
2025-06-03,340,340,340,340,-1.,-0.29%,0,40
2025-06-04,340,340,340,340,0,0.00%,0,40
2025-06-05,340,340,340,340,0,0.00%,0,40
2025-06-06,340,340,340,340,0,0.00%,9,49
2025-06-09,340,353,340,340,0,0.00%,0,49
2025-06-10,340,353,340,340,0,0.00%,0,49
2025-06-11,340,353,340,340,0,0.00%,0,49
2025-06-12,340,353,340,340,0,0.00%,0,49
2025-06-13,340,353,340,340,0,0.00%,0,49
2025-06-16,340,340,340,340,0,0.00%,0,49
2025-06-17,340,340,340,340,0,0.00%,0,49
2025-06-18,340,340,340,340,0,0.00%,0,49
2025-06-20,340,340,340,340,0,0.00%,3,49
2025-06-23,340,340,340,340,0,0.00%,0,49
2025-06-24,340,340,340,340,0,0.00%,0,49
2025-06-25,341,341,341,341,1,+0.29%,0,49
2025-06-26,341,341,341,341,0,0.00%,0,49
2025-06-27,341,341,341,341,0,0.00%,0,49
2025-06-30,341,341,341,341,0,0.00%,0,49
2025-07-01,342,342,342,342,1,+0.29%,0,49
2025-07-02,341.52,341.52,341.52,341.52,-0.48,-0.14%,0,39
"Downloaded from Barchart.com as of 08-12-2026 05:43am CDT"
