Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2023-10-17,368,368,368,368,-1.,-0.27%,45,85
2023-10-18,367,367,367,367,-1.,-0.27%,0,85
2023-10-19,366,366,366,366,-1.,-0.27%,9,94
2023-10-20,362,362,362,362,-4.,-1.09%,0,94
2023-10-23,363,363,363,363,1,+0.28%,0,94
2023-10-24,363,363,363,363,0,0.00%,0,94
2023-10-25,364,364,364,364,1,+0.28%,0,94
2023-10-26,362,362,362,362,-2.,-0.55%,3,94
2023-10-27,361,361,361,361,-1.,-0.28%,0,94
2023-10-30,361,361,361,361,0,0.00%,15,88
2023-10-31,361,361,361,361,0,0.00%,0,88
2023-11-01,360.95,360.95,360.95,360.95,-0.05,-0.01%,0,84
"Downloaded from Barchart.com as of 08-12-2026 05:40am CDT"
