Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2024-09-26,377,377,377,377,3,+0.80%,0,60
2024-09-27,379,379,379,379,2,+0.53%,0,120
2024-09-30,391,395,391,391,12,+3.17%,0,120
2024-10-01,391,391,391,391,0,0.00%,0,120
2024-10-02,392,392,392,392,1,+0.26%,0,120
2024-10-03,393,393,393,393,1,+0.26%,0,50
2024-10-04,393,395,393,393,0,0.00%,0,120
2024-10-07,408,408,408,408,15,+3.82%,0,120
2024-10-08,402,402,402,402,-6.,-1.47%,0,120
2024-10-09,400,400,399,400,-2.,-0.50%,0,120
2024-10-10,395,395,395,395,-5.,-1.25%,0,50
2024-10-11,388,388,388,388,-7.,-1.77%,0,120
2024-10-14,385,385,385,385,-3.,-0.77%,6,117
2024-10-15,382,382,382,382,-3.,-0.78%,0,117
2024-10-16,376,376,376,376,-6.,-1.57%,0,117
2024-10-17,371,371,371,371,-5.,-1.33%,0,60
2024-10-18,371,371,371,371,0,0.00%,0,117
2024-10-21,371,371,371,371,0,0.00%,0,117
2024-10-22,371,371,371,371,0,0.00%,0,117
2024-10-23,371,371,371,371,0,0.00%,0,117
2024-10-24,371,371,371,371,0,0.00%,0,50
2024-10-25,371,371,371,371,0,0.00%,0,117
2024-10-28,371,371,371,371,0,0.00%,0,117
2024-10-29,378,378,378,378,7,+1.89%,0,117
2024-10-30,385,385,385,385,7,+1.85%,0,117
2024-10-31,385,385,385,385,0,0.00%,0,40
2024-11-01,385,385,385,385,0,0.00%,0,107
2024-11-04,385,385,385,385,0,0.00%,0,107
2024-11-05,385,385,385,385,0,0.00%,0,107
2024-11-06,385,385,385,385,0,0.00%,0,107
2024-11-07,385,385,385,385,0,0.00%,0,40
2024-11-08,381,381,381,381,-4.,-1.04%,0,107
2024-11-11,381,381,381,381,0,0.00%,0,107
2024-11-12,376,376,376,376,-5.,-1.31%,0,107
2024-11-13,366,366,366,366,-10.,-2.66%,0,107
2024-11-14,367,367,367,367,1,+0.27%,0,40
2024-11-15,367,367,367,367,0,0.00%,0,107
2024-11-18,369,370,369,369,2,+0.54%,3,107
2024-11-19,367,367,367,367,-2.,-0.54%,0,107
2024-11-20,357,357,357,357,-10.,-2.72%,0,107
2024-11-21,355,355,355,355,-2.,-0.56%,0,40
2024-11-22,355,355,355,355,0,0.00%,3,107
2024-11-25,355,355,355,355,0,0.00%,0,107
2024-11-26,354,354,354,354,-1.,-0.28%,0,107
2024-11-27,352,352,352,352,-2.,-0.56%,0,40
2024-11-29,352,352,352,352,0,0.00%,0,97
2024-12-02,350,350,350,350,-2.,-0.57%,0,97
2024-12-03,350,350,350,350,0,0.00%,0,97
2024-12-04,350,350,350,350,0,0.00%,0,97
2024-12-05,348,348,348,348,-2.,-0.57%,0,30
2024-12-06,347,347,347,347,-1.,-0.29%,0,97
2024-12-09,347,347,347,347,0,0.00%,3,97
2024-12-10,347,348,347,347,0,0.00%,0,97
2024-12-11,353,358,353,353,6,+1.73%,3,97
2024-12-12,356,356,356,356,3,+0.85%,0,30
2024-12-13,356,356,356,356,0,0.00%,0,97
2024-12-16,356,356,356,356,0,0.00%,0,97
2024-12-17,356,356,356,356,0,0.00%,0,97
2024-12-18,356,356,356,356,0,0.00%,0,97
2024-12-19,356,356,356,356,0,0.00%,0,30
2024-12-20,356,356,356,356,0,0.00%,0,97
2024-12-23,356,356,356,356,0,0.00%,0,97
2024-12-24,356,356,356,356,0,0.00%,0,97
2024-12-26,356,356,356,356,0,0.00%,0,30
2024-12-27,354,354,354,354,-2.,-0.56%,0,97
2024-12-30,354,354,354,354,0,0.00%,0,30
2024-12-31,354,354,354,354,0,0.00%,0,97
2025-01-02,354,354,354,354,0,0.00%,0,20
2025-01-03,352,352,352,352,-2.,-0.56%,0,87
2025-01-06,352,352,352,352,0,0.00%,0,87
2025-01-07,351,352,351,352,0,0.00%,0,87
2025-01-08,349,349,349,349,-3.,-0.85%,0,87
2025-01-09,347,347,346,347,-2.,-0.57%,0,0
2025-01-10,346,349,346,349,2,+0.58%,0,87
2025-01-13,348,348,348,348,-1.,-0.29%,0,87
2025-01-14,347,347,347,347,-1.,-0.29%,0,87
2025-01-15,345,348,345,348,1,+0.29%,0,87
2025-01-16,345,345,345,345,-3.,-0.86%,0,20
2025-01-17,343,348,343,348,3,+0.87%,0,87
2025-01-21,343,346,345,346,-2.,-0.57%,0,87
2025-01-22,342,345,342,345,-1.,-0.29%,0,87
2025-01-23,341,345,345,345,0,0.00%,0,30
2025-01-24,341,344,341,344,-1.,-0.29%,0,87
2025-01-27,341,343,341,343,-1.,-0.29%,0,87
2025-01-28,340,343,340,343,0,0.00%,0,87
2025-01-29,340,342,340,342,-1.,-0.29%,0,87
2025-01-30,340,342,340,342,0,0.00%,0,10
2025-01-31,341,341,341,341,-1.,-0.29%,0,77
"Downloaded from Barchart.com as of 08-12-2026 05:43am CDT"
