Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2025-09-16,346,346,346,346,0,0.00%,0,45
2025-09-17,346,346,346,346,0,0.00%,0,45
2025-09-18,346,346,346,346,0,0.00%,0,45
2025-09-19,346,346,346,346,0,0.00%,0,45
2025-09-22,346,346,346,346,0,0.00%,0,45
2025-09-23,346,346,346,346,0,0.00%,0,45
2025-09-24,346,346,346,346,0,0.00%,0,45
2025-09-25,353,353,353,353,7,+2.02%,12,48
2025-09-26,353,353,353,353,0,0.00%,0,48
2025-09-29,353,353,353,353,0,0.00%,0,48
2025-09-30,353,353,353,353,0,0.00%,0,48
2025-10-01,353,353,353,353,0,0.00%,0,48
2025-10-02,353,353,353,353,0,0.00%,0,21
2025-10-03,353,353,353,353,0,0.00%,0,21
2025-10-06,359,359,359,359,6,+1.70%,3,21
2025-10-07,359,359,359,359,0,0.00%,0,21
2025-10-08,359,359,359,359,0,0.00%,0,21
2025-10-09,359,359,359,359,0,0.00%,0,21
2025-10-10,358,358,358,358,-1.,-0.28%,0,21
2025-10-13,353,353,353,353,-5.,-1.40%,0,21
2025-10-14,353,353,353,353,0,0.00%,0,21
2025-10-15,353,353,353,353,0,0.00%,0,21
2025-10-16,353,353,353,353,0,0.00%,0,21
2025-10-17,353,353,353,353,0,0.00%,0,21
2025-10-20,353,353,353,353,0,0.00%,0,21
2025-10-21,353,353,353,353,0,0.00%,0,21
2025-10-22,353,353,353,353,0,0.00%,0,21
2025-10-23,353,353,353,353,0,0.00%,0,21
2025-10-24,353,353,353,353,0,0.00%,0,21
2025-10-27,353,353,353,353,0,0.00%,0,21
2025-10-28,353,353,353,353,0,0.00%,0,21
2025-10-29,353,353,353,353,0,0.00%,0,21
2025-10-30,353,353,353,353,0,0.00%,0,21
2025-10-31,353,353,353,353,0,0.00%,0,12
2025-11-03,353,353,353,353,0,0.00%,0,12
2025-11-04,353,353,353,353,0,0.00%,0,12
2025-11-05,353,353,353,353,0,0.00%,0,12
2025-11-06,353,353,353,353,0,0.00%,3,15
2025-11-07,353,353,353,353,0,0.00%,0,15
2025-11-10,353,353,353,353,0,0.00%,0,15
2025-11-11,353,353,353,353,0,0.00%,0,15
2025-11-12,353,353,353,353,0,0.00%,0,15
2025-11-13,360,360,360,360,7,+1.98%,4,19
2025-11-14,360,360,360,360,0,0.00%,0,19
2025-11-17,360,360,360,360,0,0.00%,0,19
2025-11-18,360,360,360,360,0,0.00%,0,19
2025-11-19,360,360,360,360,0,0.00%,0,19
2025-11-20,360,360,360,360,0,0.00%,0,19
2025-11-21,360,360,360,360,0,0.00%,0,19
2025-11-24,363,363,363,363,3,+0.83%,11,30
2025-11-25,363,363,363,363,0,0.00%,0,30
2025-11-26,363,363,363,363,0,0.00%,0,30
2025-11-28,363,363,363,363,0,0.00%,0,27
2025-12-01,363,363,363,363,0,0.00%,0,27
2025-12-02,363,363,363,363,0,0.00%,0,27
2025-12-03,363,363,363,363,0,0.00%,0,27
2025-12-04,363,363,363,363,0,0.00%,0,27
2025-12-05,364,364,364,364,1,+0.28%,0,27
2025-12-08,365,365,365,365,1,+0.27%,0,27
2025-12-09,366,366,366,366,1,+0.27%,0,27
2025-12-10,367,367,367,367,1,+0.27%,0,27
2025-12-11,367,367,367,367,0,0.00%,0,27
2025-12-12,368,368,368,368,1,+0.27%,0,27
2025-12-15,368,368,368,368,0,0.00%,24,42
2025-12-16,368,368,368,368,0,0.00%,0,42
2025-12-17,368,368,368,368,0,0.00%,0,42
2025-12-18,368,368,368,368,0,0.00%,0,9
2025-12-19,368,368,368,368,0,0.00%,0,45
2025-12-22,368,368,368,368,0,0.00%,0,45
2025-12-23,368,368,368,368,0,0.00%,0,45
2025-12-24,368,368,368,368,0,0.00%,0,45
2025-12-26,368,368,368,368,0,0.00%,0,45
2025-12-29,368,368,368,368,0,0.00%,0,45
2025-12-30,368,368,368,368,0,0.00%,0,45
2025-12-31,369,369,369,369,1,+0.27%,0,30
2026-01-02,369,369,369,369,0,0.00%,0,30
"Downloaded from Barchart.com as of 08-12-2026 05:44am CDT"
