Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2023-11-21,408,408,408,408,-1.,-0.24%,6,89
2023-12-13,415,415,410,413,5,+1.23%,6,83
2023-12-14,422,422,422,422,9,+2.18%,3,80
2024-01-16,400,404,400,404,-18.,-4.27%,15,78
2024-01-17,401,401,401,401,-3.,-0.74%,0,78
2024-01-18,399,399,399,399,-2.,-0.50%,0,78
2024-01-19,399,399,399,399,0,0.00%,0,78
2024-01-22,399,399,399,399,0,0.00%,0,78
2024-01-23,399,399,399,399,0,0.00%,0,78
2024-01-24,404,404,404,404,5,+1.25%,0,78
2024-01-25,406,406,406,406,2,+0.50%,0,3
2024-01-26,410,410,410,410,4,+0.99%,0,78
2024-01-29,417,417,417,417,7,+1.71%,0,78
2024-01-30,417,417,417,417,0,0.00%,0,78
2024-01-31,417,417,417,417,0,0.00%,0,78
2024-02-01,417,417,417,417,0,0.00%,0,57
2024-02-02,415,415,414,415,-2.,-0.48%,0,57
2024-02-05,415,415,415,415,0,0.00%,0,57
2024-02-06,415,415,415,415,0,0.00%,0,57
2024-02-07,411,411,411,411,-4.,-0.96%,0,57
2024-02-08,408,408,408,408,-3.,-0.73%,0,57
2024-02-09,408,408,408,408,0,0.00%,0,57
2024-02-12,408,408,408,408,0,0.00%,0,57
2024-02-13,408,408,408,408,0,0.00%,0,57
2024-02-14,406,406,406,406,-2.,-0.49%,0,57
2024-02-15,406,406,406,406,0,0.00%,0,57
2024-02-16,406,406,406,406,0,0.00%,0,57
2024-02-20,390,390,390,390,-16.,-3.94%,0,57
2024-02-21,390,390,390,390,0,0.00%,0,57
2024-02-22,390,390,390,390,0,0.00%,0,57
2024-02-23,394,394,394,394,4,+1.03%,6,57
2024-02-26,394,394,394,394,0,0.00%,0,57
2024-02-27,394,394,394,394,0,0.00%,0,57
2024-02-28,394,394,394,394,0,0.00%,0,57
2024-02-29,394,394,394,394,0,0.00%,0,57
2024-03-01,390,390,390,390,-4.,-1.02%,0,33
2024-03-04,383,383,383,383,-7.,-1.79%,0,33
2024-03-05,372,372,371,372,-11.,-2.87%,0,33
2024-03-06,372,375,372,372,0,0.00%,0,33
2024-03-07,380,380,380,380,8,+2.15%,0,33
2024-03-08,382,382,382,382,2,+0.53%,0,33
2024-03-11,382,382,382,382,0,0.00%,0,33
2024-03-12,384,384,384,384,2,+0.52%,0,33
2024-03-13,384,384,384,384,0,0.00%,6,33
2024-03-14,384,384,384,384,0,0.00%,0,33
2024-03-15,384,384,382,384,0,0.00%,0,33
2024-03-18,384,384,384,384,0,0.00%,0,33
2024-03-19,384,384,384,384,0,0.00%,0,33
2024-03-20,385,385,385,385,1,+0.26%,0,33
2024-03-21,389,389,389,389,4,+1.04%,0,33
2024-03-22,389,389,389,389,0,0.00%,0,33
2024-03-25,393,393,393,393,4,+1.03%,0,33
2024-03-26,393,397,393,393,0,0.00%,0,33
2024-03-27,399,399,399,399,6,+1.53%,0,33
2024-03-28,399,399,394,399,0,0.00%,0,12
2024-04-01,393,393,393,393,-6.,-1.50%,0,12
2024-04-02,390,390,390,390,-3.,-0.76%,0,12
2024-04-03,386,386,385,386,-4.,-1.03%,0,12
2024-04-04,380,380,380,380,-6.,-1.55%,0,12
2024-04-05,379,379,379,379,-1.,-0.26%,0,12
2024-04-08,379,379,379,379,0,0.00%,0,12
2024-04-09,379,379,379,379,0,0.00%,0,12
2024-04-10,379,379,379,379,0,0.00%,0,12
2024-04-11,379,379,379,379,0,0.00%,0,3
2024-04-12,379,379,379,379,0,0.00%,0,12
2024-04-15,379,379,379,379,0,0.00%,0,12
2024-04-16,379,379,379,379,0,0.00%,0,12
2024-04-17,379,379,379,379,0,0.00%,0,12
2024-04-18,382,382,382,382,3,+0.79%,0,12
2024-04-19,383,383,383,383,1,+0.26%,0,12
2024-04-22,386,386,386,386,3,+0.78%,0,12
2024-04-23,386,387,386,386,0,0.00%,0,12
2024-04-24,386,387,386,386,0,0.00%,0,12
2024-04-25,386,386,386,386,0,0.00%,0,12
2024-04-26,386,386,386,386,0,0.00%,0,12
2024-04-29,386,386,386,386,0,0.00%,0,12
2024-04-30,386,386,386,386,0,0.00%,0,12
2024-05-01,386,386,386,386,0,0.00%,0,9
2024-05-02,386,389,386,389,3,+0.78%,0,9
2024-05-03,389,389,389,389,0,0.00%,0,9
2024-05-06,388,389,388,389,0,0.00%,0,9
2024-05-07,390,390,387,390,1,+0.26%,0,9
2024-05-08,385,385,384,385,-5.,-1.28%,0,9
2024-05-09,385,386,385,386,1,+0.26%,0,9
2024-05-10,385,386,385,386,0,0.00%,0,9
2024-05-13,387,387,387,387,1,+0.26%,0,9
2024-05-14,385,385,385,385,-2.,-0.52%,0,9
2024-05-15,384,385,384,385,0,0.00%,0,9
2024-05-16,384,388,384,388,3,+0.78%,0,9
2024-05-17,388,388,388,388,0,0.00%,0,9
2024-05-20,386,386,386,386,-2.,-0.52%,0,9
2024-05-21,384,386,384,386,0,0.00%,0,9
2024-05-22,383,386,383,386,0,0.00%,0,9
2024-05-23,385,385,385,385,-1.,-0.26%,0,9
2024-05-24,382,385,382,385,0,0.00%,0,9
2024-05-28,382,382,382,382,-3.,-0.78%,0,9
2024-05-29,381,381,381,381,-1.,-0.26%,0,9
2024-05-30,381,381,381,381,0,0.00%,0,6
2024-05-31,381,381,381,381,0,0.00%,0,6
"Downloaded from Barchart.com as of 08-12-2026 05:42am CDT"
