Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2025-12-15,365,365,365,365,3,+0.83%,24,42
2025-12-16,365,365,365,365,0,0.00%,0,42
2025-12-17,365,365,365,365,0,0.00%,0,42
2025-12-18,365,365,365,365,0,0.00%,0,9
2025-12-19,365,365,365,365,0,0.00%,0,45
2025-12-22,365,365,365,365,0,0.00%,0,45
2025-12-23,365,365,365,365,0,0.00%,0,45
2025-12-24,365,365,365,365,0,0.00%,0,45
2025-12-26,365,365,365,365,0,0.00%,0,45
2025-12-29,365,365,365,365,0,0.00%,0,45
2025-12-30,365,365,365,365,0,0.00%,0,45
2025-12-31,365,365,365,365,0,0.00%,0,30
2026-01-02,365,365,365,365,0,0.00%,0,30
2026-01-05,366,366,366,366,1,+0.27%,18,30
2026-01-06,366,366,366,366,0,0.00%,0,30
2026-01-07,370,370,370,370,4,+1.09%,3,33
2026-01-08,374,374,374,374,4,+1.08%,12,45
2026-01-09,374,374,374,374,0,0.00%,0,45
2026-01-12,374,374,374,374,0,0.00%,0,45
2026-01-13,374,374,374,374,0,0.00%,0,45
2026-01-14,374,374,374,374,0,0.00%,0,45
2026-01-15,374,374,374,374,0,0.00%,0,45
2026-01-16,374,374,374,374,0,0.00%,0,45
2026-01-20,374,374,374,374,0,0.00%,0,45
2026-01-21,377,377,377,377,3,+0.80%,2,45
2026-01-22,377,377,377,377,0,0.00%,0,45
2026-01-23,377,377,377,377,0,0.00%,3,42
2026-01-26,377,377,377,377,0,0.00%,0,42
2026-01-27,377,377,377,377,0,0.00%,3,45
2026-01-28,377,377,377,377,0,0.00%,0,45
2026-01-29,377,377,377,377,0,0.00%,0,45
2026-01-30,377,377,377,377,0,0.00%,0,33
2026-02-02,377,377,377,377,0,0.00%,0,33
2026-02-03,377,377,377,377,0,0.00%,0,33
2026-02-04,377,377,377,377,0,0.00%,0,33
2026-02-05,377,377,377,377,0,0.00%,0,33
2026-02-06,377,377,377,377,0,0.00%,0,33
2026-02-09,377,377,377,377,0,0.00%,3,36
2026-02-10,377,377,377,377,0,0.00%,0,36
2026-02-11,377,377,377,377,0,0.00%,0,36
2026-02-12,377,377,377,377,0,0.00%,0,36
2026-02-13,377,377,377,377,0,0.00%,0,36
2026-02-17,377,377,377,377,0,0.00%,0,36
2026-02-18,377,377,377,377,0,0.00%,0,36
2026-02-19,377,377,377,377,0,0.00%,0,36
2026-02-20,381,381,381,381,4,+1.06%,4,36
2026-02-23,381,381,381,381,0,0.00%,0,36
2026-02-24,380,380,380,380,-1.,-0.26%,0,36
2026-02-25,380,380,380,380,0,0.00%,0,36
2026-02-26,380,380,380,380,0,0.00%,0,36
2026-02-27,380,380,380,380,0,0.00%,0,21
2026-03-02,380,380,380,380,0,0.00%,0,21
2026-03-03,380,380,380,380,0,0.00%,0,21
2026-03-04,380,380,380,380,0,0.00%,0,21
2026-03-05,379,379,379,379,-1.,-0.26%,0,21
2026-03-06,378,378,378,378,-1.,-0.26%,0,21
2026-03-09,377,377,377,377,-1.,-0.26%,0,21
2026-03-10,376,376,376,376,-1.,-0.27%,0,21
2026-03-11,376,376,376,376,0,0.00%,3,21
2026-03-12,376,376,376,376,0,0.00%,12,21
2026-03-13,377,377,376,377,1,+0.27%,6,38
2026-03-16,377,377,377,377,0,0.00%,0,38
2026-03-17,377,377,377,377,0,0.00%,0,38
2026-03-18,376,376,376,376,-1.,-0.27%,0,38
2026-03-19,378,379,378,378,2,+0.53%,3,38
2026-03-20,378,379,378,378,0,0.00%,0,38
2026-03-23,378,378,378,378,0,0.00%,0,38
2026-03-24,378,378,378,378,0,0.00%,0,38
2026-03-25,379,379,379,379,1,+0.26%,0,38
2026-03-26,384,384,384,384,5,+1.32%,0,38
2026-03-27,384,384,384,384,0,0.00%,5,35
2026-03-30,382,382,382,382,-2.,-0.52%,0,35
2026-03-31,383,383,383,383,1,+0.26%,0,35
2026-04-01,383,383,383,383,0,0.00%,0,35
2026-04-02,383.25,383.25,383.25,383.25,0.25,+0.07%,9,0
"Downloaded from Barchart.com as of 08-12-2026 05:45am CDT"
