Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2024-06-24,385,385,384,385,0,0.00%,0,15
2024-06-25,383,383,382,383,-2.,-0.52%,0,15
2024-06-26,383,383,383,383,0,0.00%,0,15
2024-06-27,383,383,383,383,0,0.00%,0,12
2024-06-28,383,383,383,383,0,0.00%,0,12
2024-07-01,385,385,385,385,2,+0.52%,0,12
2024-07-02,387,387,387,387,2,+0.52%,0,12
2024-07-03,387,387,387,387,0,0.00%,0,12
2024-07-05,387,387,387,387,0,0.00%,0,12
2024-07-08,387,387,387,387,0,0.00%,0,12
2024-07-09,387,387,387,387,0,0.00%,0,12
2024-07-10,387,387,387,387,0,0.00%,0,12
2024-07-11,387,387,387,387,0,0.00%,0,12
2024-07-12,387,387,387,387,0,0.00%,0,12
2024-07-15,387,387,387,387,0,0.00%,0,12
2024-07-16,387,387,387,387,0,0.00%,0,12
2024-07-17,387,387,387,387,0,0.00%,0,12
2024-07-18,387,387,387,387,0,0.00%,0,12
2024-07-19,387,387,387,387,0,0.00%,0,12
2024-07-22,387,387,387,387,0,0.00%,0,12
2024-07-23,385,385,385,385,-2.,-0.52%,0,12
2024-07-24,385,385,385,385,0,0.00%,0,12
2024-07-25,382,382,382,382,-3.,-0.78%,0,12
2024-07-26,380,380,380,380,-2.,-0.52%,0,12
2024-07-29,380,380,380,380,0,0.00%,3,12
2024-07-30,380,380,380,380,0,0.00%,0,9
2024-07-31,380,380,380,380,0,0.00%,0,9
2024-08-01,378,378,378,378,-2.,-0.53%,0,6
2024-08-02,378,378,378,378,0,0.00%,0,6
2024-08-05,378,378,378,378,0,0.00%,0,6
2024-08-06,378,378,378,378,0,0.00%,0,6
2024-08-07,376,376,376,376,-2.,-0.53%,0,6
2024-08-08,375,375,375,375,-1.,-0.27%,0,6
2024-08-09,375,375,375,375,0,0.00%,0,6
2024-08-12,371,371,371,371,-4.,-1.07%,0,6
2024-08-13,371,371,371,371,0,0.00%,0,6
2024-08-14,371,371,366,371,0,0.00%,0,6
2024-08-15,363,363,363,363,-8.,-2.16%,0,6
2024-08-16,363,363,363,363,0,0.00%,0,6
2024-08-19,364,364,364,364,1,+0.28%,6,6
2024-08-20,364,364,364,364,0,0.00%,0,0
2024-08-21,364,364,364,364,0,0.00%,0,0
"Downloaded from Barchart.com as of 08-12-2026 05:42am CDT"
