Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2023-11-10,404,404,404,404,0,0.00%,0,84
2024-01-16,405,405,405,405,1,+0.25%,15,78
2024-01-17,402,402,402,402,-3.,-0.74%,0,78
2024-01-18,400,400,400,400,-2.,-0.50%,0,78
2024-01-19,400,400,400,400,0,0.00%,0,78
2024-01-22,400,400,400,400,0,0.00%,0,78
2024-01-23,400,400,400,400,0,0.00%,0,78
2024-01-24,405,405,405,405,5,+1.25%,0,78
2024-01-25,407,407,407,407,2,+0.49%,0,3
2024-01-26,411,411,411,411,4,+0.98%,0,78
2024-01-29,418,418,418,418,7,+1.70%,0,78
2024-01-30,418,418,418,418,0,0.00%,0,78
2024-01-31,418,418,418,418,0,0.00%,0,78
2024-02-01,418,418,418,418,0,0.00%,0,57
2024-02-02,417,417,417,417,-1.,-0.24%,0,57
2024-02-05,417,417,417,417,0,0.00%,0,57
2024-02-06,417,417,417,417,0,0.00%,0,57
2024-02-07,413,413,413,413,-4.,-0.96%,0,57
2024-02-08,410,410,410,410,-3.,-0.73%,0,57
2024-02-09,410,410,410,410,0,0.00%,0,57
2024-02-12,410,410,410,410,0,0.00%,0,57
2024-02-13,410,410,410,410,0,0.00%,0,57
2024-02-14,408,408,408,408,-2.,-0.49%,0,57
2024-02-15,408,408,408,408,0,0.00%,0,57
2024-02-16,408,408,408,408,0,0.00%,0,57
2024-02-20,392,392,392,392,-16.,-3.92%,0,57
2024-02-21,392,392,392,392,0,0.00%,0,57
2024-02-22,392,392,392,392,0,0.00%,0,57
2024-02-23,394,394,394,394,2,+0.51%,6,57
2024-02-26,394,394,394,394,0,0.00%,0,57
2024-02-27,394,396,394,394,0,0.00%,0,57
2024-02-28,394,394,394,394,0,0.00%,0,57
2024-02-29,394,394,394,394,0,0.00%,0,57
2024-03-01,390,390,390,390,-4.,-1.02%,0,33
2024-03-04,383,383,383,383,-7.,-1.79%,0,33
2024-03-05,372,372,372,372,-11.,-2.87%,0,33
2024-03-06,372,372,372,372,0,0.00%,0,33
2024-03-07,378,378,378,378,6,+1.61%,0,33
2024-03-08,380,380,380,380,2,+0.53%,0,33
2024-03-11,380,380,380,380,0,0.00%,0,33
2024-03-12,380,380,380,380,0,0.00%,0,33
2024-03-13,380,380,380,380,0,0.00%,6,33
2024-03-14,380,380,380,380,0,0.00%,0,33
2024-03-15,380,380,380,380,0,0.00%,0,33
2024-03-18,380,380,380,380,0,0.00%,0,33
2024-03-19,380,380,380,380,0,0.00%,0,33
2024-03-20,381,381,381,381,1,+0.26%,0,33
2024-03-21,385,385,385,385,4,+1.05%,0,33
2024-03-22,385,385,385,385,0,0.00%,0,33
2024-03-25,389,389,389,389,4,+1.04%,0,33
2024-03-26,389,398,389,389,0,0.00%,0,33
2024-03-27,395,395,395,395,6,+1.54%,0,33
2024-03-28,395,395,395,395,0,0.00%,0,12
2024-04-01,393,393,393,393,-2.,-0.51%,0,12
2024-04-02,394,394,394,394,1,+0.25%,0,12
2024-04-03,389,389,386,389,-5.,-1.27%,0,12
2024-04-04,385,385,385,385,-4.,-1.03%,0,12
2024-04-05,385,385,385,385,0,0.00%,0,12
2024-04-08,385,385,385,385,0,0.00%,0,12
2024-04-09,390,390,390,390,5,+1.30%,0,12
2024-04-10,388,388,388,388,-2.,-0.51%,0,12
2024-04-11,387,387,387,387,-1.,-0.26%,0,3
2024-04-12,386,386,386,386,-1.,-0.26%,0,12
2024-04-15,386,386,379,386,0,0.00%,0,12
2024-04-16,386,386,386,386,0,0.00%,0,12
2024-04-17,385,385,385,385,-1.,-0.26%,0,12
2024-04-18,385,385,385,385,0,0.00%,0,12
2024-04-19,385,385,385,385,0,0.00%,0,12
2024-04-22,385,388,385,388,3,+0.78%,0,12
2024-04-23,386,386,386,386,-2.,-0.52%,0,12
2024-04-24,385,385,385,385,-1.,-0.26%,0,12
2024-04-25,385,387,385,387,2,+0.52%,0,12
2024-04-26,385,386,385,386,-1.,-0.26%,0,12
2024-04-29,385,386,385,386,0,0.00%,0,12
2024-04-30,385,385,385,385,-1.,-0.26%,0,12
2024-05-01,384.79,384.79,384.79,384.79,-0.21,-0.05%,0,9
"Downloaded from Barchart.com as of 08-12-2026 05:42am CDT"
