Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2023-01-12,409,411,409,411,2,+0.49%,0,0
2023-01-13,411,413,411,413,2,+0.49%,0,12
2023-01-17,412,412,412,412,-1.,-0.24%,0,12
2023-01-18,413,413,413,413,1,+0.24%,0,12
2023-01-19,413,413,413,413,0,0.00%,0,12
2023-01-20,412,412,412,412,-1.,-0.24%,0,12
2023-01-23,412,412,412,412,0,0.00%,0,12
2023-01-24,412,412,412,412,0,0.00%,0,12
2023-01-25,412,412,412,412,0,0.00%,0,12
2023-01-26,412,412,412,412,0,0.00%,0,0
2023-01-27,412,415,412,412,0,0.00%,0,12
2023-01-30,412,412,412,412,0,0.00%,0,12
2023-01-31,413,413,413,413,1,+0.24%,0,12
2023-02-01,413,413,413,413,0,0.00%,0,11
"Downloaded from Barchart.com as of 08-12-2026 05:38am CDT"
