Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2023-11-03,374,374,374,374,-1.,-0.27%,12,84
2023-11-06,373,373,373,373,-1.,-0.27%,0,84
2023-11-07,373,373,373,373,0,0.00%,0,84
2023-11-08,378,378,378,378,5,+1.34%,0,84
2023-11-09,376,376,376,376,-2.,-0.53%,0,84
2023-11-10,376,376,376,376,0,0.00%,0,84
2023-11-13,377,377,377,377,1,+0.27%,0,84
2023-11-14,385,385,385,385,8,+2.12%,0,84
2023-11-15,380,380,380,380,-5.,-1.30%,1,83
2023-11-16,380,380,380,380,0,0.00%,12,89
2023-11-17,380,380,380,380,0,0.00%,0,89
2023-11-20,378,378,378,378,-2.,-0.53%,6,89
2023-11-21,378,378,378,378,0,0.00%,6,89
2023-11-22,379,379,379,379,1,+0.26%,0,89
2023-11-24,379,379,379,379,0,0.00%,0,89
2023-11-27,380,380,380,380,1,+0.26%,0,89
2023-11-28,380,380,380,380,0,0.00%,0,89
2023-11-29,381,381,381,381,1,+0.26%,0,89
2023-11-30,382,382,382,382,1,+0.26%,0,83
2023-12-01,382.64,382.64,382.64,382.64,0.64,+0.17%,0,83
"Downloaded from Barchart.com as of 08-12-2026 05:40am CDT"
