Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2024-09-26,379,379,379,379,3,+0.80%,0,60
2024-09-27,381,381,381,381,2,+0.53%,0,120
2024-09-30,393,395,393,393,12,+3.15%,0,120
2024-10-01,393,393,393,393,0,0.00%,0,120
2024-10-02,394,394,394,394,1,+0.25%,0,120
2024-10-03,395,395,395,395,1,+0.25%,0,50
2024-10-04,395,396,395,395,0,0.00%,0,120
2024-10-07,410,410,410,410,15,+3.80%,0,120
2024-10-08,403,403,403,403,-7.,-1.71%,0,120
2024-10-09,401,401,400,401,-2.,-0.50%,0,120
2024-10-10,396,396,396,396,-5.,-1.25%,0,50
2024-10-11,389,389,389,389,-7.,-1.77%,0,120
2024-10-14,382,382,382,382,-7.,-1.80%,6,117
2024-10-15,379,379,379,379,-3.,-0.79%,0,117
2024-10-16,373,373,373,373,-6.,-1.58%,0,117
2024-10-17,370,370,370,370,-3.,-0.80%,0,60
2024-10-18,370,370,370,370,0,0.00%,0,117
2024-10-21,370,370,370,370,0,0.00%,0,117
2024-10-22,370,370,370,370,0,0.00%,0,117
2024-10-23,370,370,370,370,0,0.00%,0,117
2024-10-24,370,370,370,370,0,0.00%,0,50
2024-10-25,370,370,370,370,0,0.00%,0,117
2024-10-28,370,370,370,370,0,0.00%,0,117
2024-10-29,380,380,380,380,10,+2.70%,0,117
2024-10-30,387,387,387,387,7,+1.84%,0,117
2024-10-31,387,387,387,387,0,0.00%,0,40
2024-11-01,387,387,387,387,0,0.00%,0,107
2024-11-04,387,387,387,387,0,0.00%,0,107
2024-11-05,387,387,387,387,0,0.00%,0,107
2024-11-06,387,387,387,387,0,0.00%,0,107
2024-11-07,387,387,387,387,0,0.00%,0,40
2024-11-08,383,383,383,383,-4.,-1.03%,0,107
2024-11-11,383,383,383,383,0,0.00%,0,107
2024-11-12,378,378,378,378,-5.,-1.31%,0,107
2024-11-13,372,372,372,372,-6.,-1.59%,0,107
2024-11-14,373,373,373,373,1,+0.27%,0,40
2024-11-15,373,373,373,373,0,0.00%,0,107
2024-11-18,375,375,375,375,2,+0.54%,3,107
2024-11-19,373,373,373,373,-2.,-0.53%,0,107
2024-11-20,363,363,363,363,-10.,-2.68%,0,107
2024-11-21,361,361,361,361,-2.,-0.55%,0,40
2024-11-22,361,361,361,361,0,0.00%,3,107
2024-11-25,361,361,361,361,0,0.00%,0,107
2024-11-26,360,360,360,360,-1.,-0.28%,0,107
2024-11-27,358,358,358,358,-2.,-0.56%,0,40
2024-11-29,358,358,358,358,0,0.00%,0,97
2024-12-02,356,356,356,356,-2.,-0.56%,0,97
2024-12-03,356,356,356,356,0,0.00%,0,97
2024-12-04,356,356,356,356,0,0.00%,0,97
2024-12-05,354,354,354,354,-2.,-0.56%,0,30
2024-12-06,353,353,353,353,-1.,-0.28%,0,97
2024-12-09,353,353,353,353,0,0.00%,3,97
2024-12-10,353,355,353,353,0,0.00%,0,97
2024-12-11,362,367,362,362,9,+2.55%,3,97
2024-12-12,365,365,365,365,3,+0.83%,0,30
2024-12-13,365,365,365,365,0,0.00%,0,97
2024-12-16,365,365,365,365,0,0.00%,0,97
2024-12-17,365,365,365,365,0,0.00%,0,97
2024-12-18,365,365,365,365,0,0.00%,0,97
2024-12-19,365,365,365,365,0,0.00%,0,30
2024-12-20,364,364,364,364,-1.,-0.27%,0,97
2024-12-23,364,364,364,364,0,0.00%,0,97
2024-12-24,363,363,363,363,-1.,-0.27%,0,97
2024-12-26,363,363,363,363,0,0.00%,0,30
2024-12-27,355,355,355,355,-8.,-2.20%,0,97
2024-12-30,355,355,355,355,0,0.00%,0,30
2024-12-31,355,355,355,355,0,0.00%,0,97
2025-01-02,355,355,355,355,0,0.00%,0,20
2025-01-03,355,355,355,355,0,0.00%,0,87
2025-01-06,354,354,354,354,-1.,-0.28%,0,87
2025-01-07,354,354,354,354,0,0.00%,0,87
2025-01-08,351,351,351,351,-3.,-0.85%,0,87
2025-01-09,351,351,351,351,0,0.00%,0,0
2025-01-10,351,351,351,351,0,0.00%,0,87
2025-01-13,351,351,351,351,0,0.00%,0,87
2025-01-14,351,351,351,351,0,0.00%,0,87
2025-01-15,351,351,351,351,0,0.00%,0,87
2025-01-16,351,351,351,351,0,0.00%,0,20
2025-01-17,351,351,351,351,0,0.00%,0,87
2025-01-21,351,351,351,351,0,0.00%,0,87
2025-01-22,351,351,351,351,0,0.00%,0,87
2025-01-23,351,351,351,351,0,0.00%,0,30
2025-01-24,352,352,352,352,1,+0.28%,0,87
2025-01-27,354,354,354,354,2,+0.57%,0,87
2025-01-28,362,362,362,362,8,+2.26%,0,87
2025-01-29,364,364,364,364,2,+0.55%,0,87
2025-01-30,368,368,368,368,4,+1.10%,0,10
2025-01-31,368,368,368,368,0,0.00%,0,77
2025-02-03,368,368,368,368,0,0.00%,0,77
2025-02-04,367,367,367,367,-1.,-0.27%,0,77
2025-02-05,363,363,363,363,-4.,-1.09%,0,77
2025-02-06,363,363,363,363,0,0.00%,0,10
2025-02-07,363,363,363,363,0,0.00%,0,77
2025-02-10,363,363,363,363,0,0.00%,0,77
2025-02-11,363,363,363,363,0,0.00%,0,77
2025-02-12,364,364,364,364,1,+0.28%,0,77
2025-02-13,364,364,364,364,0,0.00%,0,10
2025-02-14,364,364,364,364,0,0.00%,0,77
2025-02-18,364,364,364,364,0,0.00%,0,77
2025-02-19,364,364,364,364,0,0.00%,0,77
2025-02-20,364,364,364,364,0,0.00%,0,10
2025-02-21,364,364,364,364,0,0.00%,0,77
2025-02-24,364,364,364,364,0,0.00%,0,77
2025-02-25,364,364,364,364,0,0.00%,0,77
2025-02-26,364,364,364,364,0,0.00%,0,77
2025-02-27,364,364,364,364,0,0.00%,0,10
2025-02-28,364,364,364,364,0,0.00%,0,70
2025-03-03,364,364,364,364,0,0.00%,0,70
2025-03-04,364,364,364,364,0,0.00%,0,70
2025-03-05,364,365,364,365,1,+0.27%,0,70
2025-03-06,368,368,368,368,3,+0.82%,3,73
