horizon,model,raw_oos_n,nonoverlap_n,first_oos_origin,last_oos_origin,mae_log,zero_mae_log,median_baseline_mae_log,mae_skill_zero_log,mae_skill_zero_pct,mae_skill_zero_ci_low,mae_skill_zero_ci_high,mae_skill_zero_boot_se,median_ae_log,rmse_log,oos_r2_vs_zero,nonoverlap_mae_skill_zero_log,brier,frequency_brier,brier_skill_frequency,brier_skill_frequency_ci_low,brier_skill_frequency_ci_high,brier_skill_frequency_boot_se,log_loss,frequency_log_loss,accuracy,majority_accuracy,accuracy_edge_majority,balanced_accuracy,macro_f1,mcc,down_precision,flat_precision,up_precision,down_recall,flat_recall,up_recall,confusion_json,time_third_skill_min,time_third_skill_median,phase_count_n_ge_2,phase_skill_median,phase_skill_min,phase_skill_positive_share,pti_call_n,pti_call_coverage,pti_call_hit,pti_call_mean_signed_rupee,block_length_origins
10,combined,67,34,2025-04-12,2026-08-01,0.020811750376721002,0.01911579756713823,0.019861031581416746,-0.0016959528095827714,-0.0887199607354216,-0.0033569143753214474,-0.00024085550188362455,0.000789184537054526,0.018136391788838014,0.026536551397739357,-0.13950298582229914,-0.0012523639617782814,0.6790691702290244,0.5930475973395593,-0.08602157288946519,-0.1975643039047966,-0.00925353388272274,0.04845942319359366,1.1272561255199067,0.9619839374681841,0.43283582089552236,0.373134328358209,0.05970149253731338,0.287941787941788,0.4174382716049383,-0.11647719379212267,0.5,0.0,0.3181818181818182,0.5945945945945946,0.0,0.2692307692307692,"[[22, 1, 14], [3, 0, 1], [19, 0, 7]]",-0.0027227517912557712,-0.002311673957863357,10,-0.0015390587593445571,-0.004612174868664921,0.2,0,0.0,,,3
10,nonlinear,67,34,2025-04-12,2026-08-01,0.02038435382041133,0.01911579756713823,0.019861031581416746,-0.0012685562532731018,-0.06636167017450864,-0.0028097554696834047,0.0003455658123126525,0.0008187791381505116,0.01788166077419236,0.026354575023521672,-0.12392811956521554,-0.0005226220008353703,0.6545546259333022,0.5930475973395593,-0.06150702859374309,-0.13524374028316685,0.009242529089362125,0.03684236107115648,1.0660001057668378,0.9619839374681841,0.373134328358209,0.373134328358209,0.0,0.24809424809424807,0.3635897435897436,-0.20379635268014526,0.4634146341463415,0.0,0.25,0.5135135135135135,0.0,0.23076923076923078,"[[19, 1, 17], [3, 0, 1], [19, 1, 6]]",-0.0029660750438922786,-0.0006034267998650725,10,-0.0011508174031013242,-0.003943299488255562,0.2,0,0.0,,,3
15,baseline,64,24,2025-04-24,2026-07-27,0.02409601348046836,0.02409601348046836,0.025857698994308825,0.0,0.0,0.0,0.0,0.0,0.0171616072638109,0.03177132210939837,0.0,0.0,0.6003502754012306,0.6003502754012306,0.0,0.0,0.0,0.0,0.9683940234174102,0.9683940234174102,0.40625,0.40625,0.0,0.2599854756717502,0.3303518187239118,-0.25818310473111383,0.46153846153846156,,0.16666666666666666,0.7058823529411765,0.0,0.07407407407407407,"[[24, 0, 10], [3, 0, 0], [25, 0, 2]]",0.0,0.0,15,0.0,0.0,0.0,0,0.0,,,3
15,internal,64,24,2025-04-24,2026-07-27,0.026724281119516774,0.02409601348046836,0.025857698994308825,-0.002628267639048414,-0.10907479119642856,-0.00564357512319556,0.00014439691661958094,0.0015054881755762748,0.021415634219690543,0.03344950867086958,-0.1084316309873381,-0.0013274394339300305,0.5983216950040554,0.6003502754012306,0.0020285803971752617,-0.05544539665926712,0.05342680014519053,0.02905772227949373,0.896618527377056,0.9683940234174102,0.421875,0.40625,0.015625,0.2748729121278141,0.372346528973035,-0.19064560391273222,0.46938775510204084,,0.26666666666666666,0.6764705882352942,0.0,0.14814814814814814,"[[23, 0, 11], [3, 0, 0], [23, 0, 4]]",-0.003197702657389677,-0.0025236963453954303,15,-0.003813792365857046,-0.01504356868244196,0.2,0,0.0,,,3
15,local,64,24,2025-04-24,2026-07-27,0.02613617912345629,0.02409601348046836,0.025857698994308825,-0.0020401656429879294,-0.08466818150818342,-0.00524772016575702,0.0008799796580954248,0.001582071211929557,0.022072276272882614,0.032946392046304035,-0.07533838559992567,-0.0013856309821346537,0.5918166539806127,0.6003502754012306,0.008533621420617931,-0.07457709612346473,0.08848692079494032,0.041510120084937666,0.8952490550745933,0.9683940234174102,0.5,0.40625,0.09375,0.33151779230210604,0.4676687464549064,-0.008699929182864677,0.5208333333333334,,0.4375,0.7352941176470589,0.0,0.25925925925925924,"[[25, 0, 9], [3, 0, 0], [20, 0, 7]]",-0.0025469695094512725,-0.0024307716978552905,15,-0.002426168596606184,-0.013894976927580734,0.26666666666666666,0,0.0,,,3
15,turkey,64,24,2025-04-24,2026-07-27,0.027445050398765606,0.02409601348046836,0.025857698994308825,-0.0033490369182972487,-0.13898717814927752,-0.006457858968015977,-0.0003312540725732626,0.0014597649991157373,0.024379894432174254,0.03423143909983429,-0.16085971305461544,-0.002671243528373269,0.6677370839436707,0.6003502754012306,-0.06738680854244004,-0.16765362641981962,0.01642552628502276,0.04849694969840222,1.028555598732153,0.9683940234174102,0.375,0.40625,-0.03125,0.2403776325344953,0.31506024096385543,-0.2660191966972799,0.4489795918367347,0.0,0.15384615384615385,0.6470588235294118,0.0,0.07407407407407407,"[[22, 1, 11], [3, 0, 0], [24, 1, 2]]",-0.004371039431934368,-0.003877858216290601,15,-0.004568861350351498,-0.014319653774215114,0.3333333333333333,0,0.0,,,3
15,combined,64,24,2025-04-24,2026-07-27,0.02705418186532614,0.02409601348046836,0.025857698994308825,-0.0029581683848577834,-0.12276588354565798,-0.005984258924522864,-2.901422678513796e-05,0.0015412179615776655,0.024161734446325352,0.033638568863371715,-0.12099698901277045,-0.0028976459146461374,0.6404423125756595,0.6003502754012306,-0.04009203717442894,-0.15239090063956126,0.05510128536574073,0.05377529576520395,0.984459891854903,0.9683940234174102,0.484375,0.40625,0.078125,0.32425562817719683,0.46878483835005574,-0.014071958003093186,0.5227272727272727,0.0,0.42105263157894735,0.6764705882352942,0.0,0.2962962962962963,"[[23, 0, 11], [3, 0, 0], [18, 1, 8]]",-0.0041458089075466905,-0.0024889989939074803,15,-0.0030031399199673403,-0.010212143787793147,0.13333333333333333,0,0.0,,,3
15,nonlinear,64,24,2025-04-24,2026-07-27,0.027197977216720768,0.02409601348046836,0.025857698994308825,-0.00310196373625241,-0.12873348277161226,-0.00651504287222248,0.00012044553742452382,0.0016562605461120804,0.023875663735716163,0.03384651308817873,-0.13489920615732554,-0.0012177170624873175,0.6332964839702342,0.6003502754012306,-0.0329462085690035,-0.13593574511706408,0.06498041060368576,0.050594708954355014,0.9495785338356417,0.9683940234174102,0.5,0.40625,0.09375,0.33660130718954245,0.49019066040342635,0.021327696399502067,0.5348837209302325,0.0,0.45,0.6764705882352942,0.0,0.3333333333333333,"[[23, 0, 11], [3, 0, 0], [17, 1, 9]]",-0.004136507267258652,-0.002736750846927257,15,-0.0023138522686593603,-0.013055857491967388,0.2,0,0.0,,,3
30,baseline,60,13,2025-05-06,2026-07-11,0.03891826790088452,0.03891826790088452,0.04413804127589137,0.0,0.0,0.0,0.0,0.0,0.03711214336330748,0.046569991455019714,0.0,0.0,0.5767275504870457,0.5767275504870457,0.0,0.0,0.0,0.0,0.8935620055185522,0.8935620055185522,0.5166666666666667,0.5166666666666667,0.0,0.3333333333333333,0.6813186813186815,,0.5166666666666667,,,1.0,0.0,0.0,"[[31, 0, 0], [1, 0, 0], [28, 0, 0]]",0.0,0.0,18,0.0,0.0,0.0,0,0.0,,,4
30,internal,60,13,2025-05-06,2026-07-11,0.041736803614026076,0.03891826790088452,0.04413804127589137,-0.0028185357131415506,-0.07242192073706065,-0.007526972938818241,0.0018692412766428412,0.002445824992286843,0.04062738212721441,0.04943196189686076,-0.12668724658899388,-0.001507813381230863,0.6023607810149348,0.5767275504870457,-0.025633230527889038,-0.10248961642094086,0.05336986522630531,0.04009270396890393,0.8842708087203583,0.8935620055185522,0.5333333333333333,0.5166666666666667,0.016666666666666607,0.35330261136712754,0.5018359853121175,0.066369347798667,0.5333333333333333,,0.5333333333333333,0.7741935483870968,0.0,0.2857142857142857,"[[24, 0, 7], [1, 0, 0], [20, 0, 8]]",-0.0046627703202781505,-0.004452960907373017,18,-0.0004877071019336321,-0.018003599280359335,0.4444444444444444,0,0.0,,,4
30,local,60,13,2025-05-06,2026-07-11,0.04071931336229207,0.03891826790088452,0.04413804127589137,-0.0018010454614075415,-0.046277636661384104,-0.008416978093022909,0.004205389815972,0.0033859594769646943,0.037675846309437676,0.04905310961561111,-0.10948330359646419,-0.002149895778738045,0.5702082951075881,0.5767275504870457,0.0065192553794576665,-0.11060644580275185,0.10432452024093887,0.0555022269464072,0.8546302423019227,0.8935620055185522,0.55,0.5166666666666667,0.033333333333333326,0.3617511520737327,0.49122807017543857,0.11016316230980794,0.54,,0.6,0.8709677419354839,0.0,0.21428571428571427,"[[27, 0, 4], [1, 0, 0], [22, 0, 6]]",-0.0076935695858597304,-0.0036715087590752675,18,0.0024338243853686894,-0.01626014544648902,0.5555555555555556,0,0.0,,,4
30,turkey,60,13,2025-05-06,2026-07-11,0.04204697515627373,0.03891826790088452,0.04413804127589137,-0.0031287072553892042,-0.08039173951310655,-0.00780100399842045,0.0012515375139544112,0.0022902558349473714,0.03998891537164531,0.04927451763475803,-0.11952152081684231,-0.0035231107814496163,0.5972331007273853,0.5767275504870457,-0.020505550240339624,-0.10385939131376039,0.057288734446649364,0.04143958263642106,0.8918951283028226,0.8935620055185522,0.4666666666666667,0.5166666666666667,-0.050000000000000044,0.3079877112135177,0.4290085679314566,-0.08533201859828615,0.4888888888888889,,0.4,0.7096774193548387,0.0,0.21428571428571427,"[[22, 0, 9], [1, 0, 0], [22, 0, 6]]",-0.004939110069162619,-0.0035908874241503174,18,-0.0012935755023940482,-0.020911437221872553,0.3888888888888889,0,0.0,,,4
30,combined,60,13,2025-05-06,2026-07-11,0.04108570099502999,0.03891826790088452,0.04413804127589137,-0.0021674330941454595,-0.055691920813778016,-0.008060799966094554,0.004018899180441367,0.003157371834898841,0.03389357695349445,0.048783085110809185,-0.09730209403913515,-0.004238979437786054,0.5618802828506033,0.5767275504870457,0.01484726763644251,-0.09224858921709961,0.11601940704222749,0.05292830660153199,0.8155199730252952,0.8935620055185522,0.5,0.5166666666666667,-0.01666666666666672,0.3317972350230415,0.47507507507507507,-0.005466557973677992,0.5116279069767442,,0.47058823529411764,0.7096774193548387,0.0,0.2857142857142857,"[[22, 0, 9], [1, 0, 0], [20, 0, 8]]",-0.005490684244088184,-0.0011642699187222945,18,0.0016463958007355076,-0.011320109330446082,0.5555555555555556,0,0.0,,,4
30,nonlinear,60,13,2025-05-06,2026-07-11,0.04169897975909379,0.03891826790088452,0.04413804127589137,-0.0027807118582092653,-0.07145004154067366,-0.009110160852790409,0.0031160696310301413,0.0031635485046093616,0.035086805930766046,0.04969615292663694,-0.13876267640878504,-0.005303285376933857,0.5747351181215569,0.5767275504870457,0.001992432365488961,-0.12163658016052784,0.11147510096102951,0.05958482867999021,0.8374325538560875,0.8935620055185522,0.5166666666666667,0.5166666666666667,0.0,0.3437019969278034,0.4970220369267421,0.032252471440314796,0.5238095238095238,,0.5,0.7096774193548387,0.0,0.32142857142857145,"[[22, 0, 9], [1, 0, 0], [19, 0, 9]]",-0.005485026527583778,-0.0016636420482499907,18,0.0002437223383859044,-0.023413395904543666,0.5,0,0.0,,,4
45,baseline,57,9,2025-05-20,2026-06-27,0.04769940905261621,0.04769940905261621,0.058098562326944,0.0,0.0,0.0,0.0,0.0,0.04750233398500326,0.05583117959780604,0.0,0.0,0.5786953234652836,0.5786953234652836,0.0,0.0,0.0,0.0,0.8483325827484841,0.8483325827484841,0.3684210526315789,0.3684210526315789,0.0,0.39375,0.3522727272727273,-0.23466699290904888,0.36585365853658536,,0.375,0.6,,0.1875,"[[15, 0, 10], [0, 0, 0], [26, 0, 6]]",0.0,0.0,20,0.0,0.0,0.0,0,0.0,,,6
45,internal,57,9,2025-05-20,2026-06-27,0.054488886662276165,0.04769940905261621,0.058098562326944,-0.006789477609659952,-0.14233882021830968,-0.014726580383344371,0.0012287510950027734,0.004068245804186029,0.052169657393607544,0.06216105961094884,-0.23960468934429713,-0.008523787750916771,0.6307800369014824,0.5786953234652836,-0.05208471343619899,-0.18111127115404754,0.07617255337735421,0.06450442457340887,0.9543592769068162,0.8483325827484841,0.47368421052631576,0.3684210526315789,0.10526315789473684,0.47,0.4696029776674938,-0.05962847939999439,0.4074074074074074,,0.5333333333333333,0.44,,0.5,"[[11, 0, 14], [0, 0, 0], [16, 0, 16]]",-0.011540802468401817,-0.009747001839020547,20,-0.007768170325756791,-0.043439094594489344,0.35,0,0.0,,,6
45,local,57,9,2025-05-20,2026-06-27,0.05321520315291313,0.04769940905261621,0.058098562326944,-0.005515794100296923,-0.11563652904405099,-0.013829523833263245,0.0035142786854308614,0.004424254268989899,0.0494413689217568,0.061103792974032574,-0.1977956507387464,-0.007649443130664187,0.6313822147887159,0.5786953234652836,-0.052686891323432426,-0.17776979091676162,0.06441482160091104,0.06300736674112675,0.9810756499526798,0.8483325827484841,0.49122807017543857,0.3684210526315789,0.12280701754385964,0.49875,0.4956140350877193,0.01724326236787513,0.4375,0.0,0.5833333333333334,0.56,,0.4375,"[[14, 1, 10], [0, 0, 0], [18, 0, 14]]",-0.014623316994642942,-0.007913961180927843,20,-0.00261437431345847,-0.045482402824979604,0.3,0,0.0,,,6
45,turkey,57,9,2025-05-20,2026-06-27,0.05087629164709346,0.04769940905261621,0.058098562326944,-0.0031768825944772485,-0.06660213737601857,-0.010252316651962827,0.004304108686703216,0.0038815277266490552,0.0447271384716879,0.058466705635495414,-0.09663888240587037,-0.008008195359874383,0.5283564127855871,0.5786953234652836,0.05033891067969664,-0.1158306461361187,0.19006233248450377,0.0760220402374778,0.8422071750439725,0.8483325827484841,0.5789473684210527,0.3684210526315789,0.21052631578947373,0.56375,0.5626598465473146,0.13115784746777812,0.5238095238095238,,0.6111111111111112,0.44,,0.6875,"[[11, 0, 14], [0, 0, 0], [10, 0, 22]]",-0.004503952434866176,-0.00426957537563704,20,-0.0024956934073264263,-0.04002276695554187,0.4,0,0.0,,,6
45,combined,57,9,2025-05-20,2026-06-27,0.0505436518606445,0.04769940905261621,0.058098562326944,-0.002844242808028295,-0.05962847055171839,-0.01247144469925849,0.005698837103220479,0.004415707088213793,0.04805323103882478,0.05895681928697814,-0.11510171386884593,-0.006346733443915821,0.5866373348592743,0.5786953234652836,-0.007942011393990603,-0.16393425419144123,0.13463993601565957,0.0749439842826213,0.9237482811189808,0.8483325827484841,0.5263157894736842,0.3684210526315789,0.15789473684210525,0.516875,0.5167974882260596,0.033920026264998404,0.4583333333333333,,0.5757575757575758,0.44,,0.59375,"[[11, 0, 14], [0, 0, 0], [13, 0, 19]]",-0.010570108944073972,0.0009529723521996094,20,-0.0025948307749821785,-0.04745875870088119,0.4,0,0.0,,,6
45,nonlinear,57,9,2025-05-20,2026-06-27,0.050808343229883285,0.04769940905261621,0.058098562326944,-0.0031089341772670763,-0.06517762460825618,-0.011992547067283069,0.004202034660067682,0.004293323630181533,0.04338478136708069,0.05906261280895795,-0.11910723464409978,-0.005607779796060579,0.5355635033267173,0.5786953234652836,0.04313182013856627,-0.10533395351320275,0.1737816366700637,0.07246132876725572,0.8705726923226859,0.8483325827484841,0.5789473684210527,0.3684210526315789,0.21052631578947373,0.56375,0.5626598465473146,0.13115784746777812,0.5238095238095238,,0.6111111111111112,0.44,,0.6875,"[[11, 0, 14], [0, 0, 0], [10, 0, 22]]",-0.01025523104260515,1.572397380082764e-05,20,-0.0033860429072115894,-0.04190390534282672,0.4,0,0.0,,,6
60,baseline,52,6,2025-06-04,2026-06-05,0.053379092225358304,0.053379092225358304,0.07382887125489444,0.0,0.0,0.0,0.0,0.0,0.043802600229198504,0.06368780217752541,0.0,0.0,0.5694126694667141,0.5694126694667141,0.0,0.0,0.0,0.0,0.7727189389138017,0.7727189389138017,0.3076923076923077,0.3076923076923077,0.0,0.3515151515151515,0.26875,-0.37227121643481725,0.3333333333333333,,0.2,0.6363636363636364,,0.06666666666666667,"[[14, 0, 8], [0, 0, 0], [28, 0, 2]]",0.0,0.0,3,0.0,0.0,0.0,0,0.0,,,9
60,internal,52,6,2025-06-04,2026-06-05,0.06515225818773931,0.053379092225358304,0.07382887125489444,-0.011773165962381014,-0.22055762793185993,-0.02933662841128271,0.004040579533926873,0.008445496431043979,0.06445746906657704,0.07547311598422238,-0.4043392605791356,0.0031575502847945303,0.7158002193653474,0.5694126694667141,-0.14638754989863334,-0.34731794753543344,0.02947334736691796,0.0975786874448937,1.0512992332715294,0.7727189389138017,0.4230769230769231,0.3076923076923077,0.11538461538461536,0.42727272727272725,0.4222222222222223,-0.14414999403128945,0.35714285714285715,,0.5,0.45454545454545453,,0.4,"[[10, 0, 12], [0, 0, 0], [18, 0, 12]]",-0.035311862046543754,-0.006882864312868208,3,-0.0052680625840242495,-0.009747745983479869,0.3333333333333333,0,0.0,,,9
60,local,52,6,2025-06-04,2026-06-05,0.06272739305036881,0.053379092225358304,0.07382887125489444,-0.009348300825010489,-0.1751303822392371,-0.026388034835180603,0.007138270752908064,0.008517368367328228,0.06652651817526405,0.07467088807037604,-0.3746435830161443,0.004632083096178796,0.7106587180091967,0.5694126694667141,-0.1412460485424826,-0.3801781125138341,0.10285034674513012,0.12702884653805538,1.0306634936474233,0.7727189389138017,0.4230769230769231,0.3076923076923077,0.11538461538461536,0.42121212121212126,0.4196428571428572,-0.1556997888323046,0.34615384615384615,,0.5,0.4090909090909091,,0.43333333333333335,"[[9, 0, 13], [0, 0, 0], [17, 0, 13]]",-0.03684537530165925,-0.0030315990238667383,3,0.003454687939201284,-0.0081879621142762,0.6666666666666666,0,0.0,,,9
60,turkey,52,6,2025-06-04,2026-06-05,0.05448892423374762,0.053379092225358304,0.07382887125489444,-0.0011098320083893038,-0.020791511472390053,-0.013883783051211762,0.014722372138743292,0.007501685258028554,0.04387624687323512,0.06399832455361114,-0.009775164845698514,0.01121097459798899,0.5363846427735144,0.5694126694667141,0.03302802669319963,-0.09875200938746284,0.18943459905273533,0.07533758332725604,0.7485545554226964,0.7727189389138017,0.5576923076923077,0.3076923076923077,0.25,0.543939393939394,0.5440335493709494,0.08848415982041055,0.47619047619047616,,0.6129032258064516,0.45454545454545453,,0.6333333333333333,"[[10, 0, 12], [0, 0, 0], [11, 0, 19]]",-0.017968973564745513,-0.005823586190210656,3,-0.0030317420177109825,-0.004684924139532851,0.3333333333333333,0,0.0,,,9
