horizon,model,phase_offset,n,mae_skill_zero,brier_skill_frequency,direction_accuracy
10,combined,0,7,-0.0024738843093554033,-0.13083892351725135,0.14285714285714285
10,combined,1,7,-0.004612174868664921,-0.14404948198173717,0.42857142857142855
10,combined,2,7,-0.0010405254955795883,0.027088131356750145,0.5714285714285714
10,combined,3,8,-0.0031043487212323653,-0.14700531659163363,0.25
10,combined,4,7,0.0009499517263664575,-0.06130480144389894,0.7142857142857143
10,combined,5,4,-0.0031441712219330772,-0.16081080204544074,0.25
10,combined,6,6,-0.0004599873562303215,-0.04354683955829919,0.6666666666666666
10,combined,7,8,-0.0017346169131314745,-0.17104747307070955,0.25
10,combined,8,4,0.0006868579846580486,0.1119443563610037,0.75
10,combined,9,9,-0.0013435006055576397,-0.06650452412276875,0.4444444444444444
10,nonlinear,0,7,-0.001042562627829138,-0.05939176084037523,0.2857142857142857
10,nonlinear,1,7,-0.003943299488255562,-0.18316819755067215,0.14285714285714285
10,nonlinear,2,7,-0.002378942526878886,-0.012873668103025815,0.2857142857142857
10,nonlinear,3,8,-0.001978592805409466,-0.1639412064655157,0.25
10,nonlinear,4,7,0.0019889276429342732,-0.007392898256290081,0.5714285714285714
10,nonlinear,5,4,-0.0032028256779256976,-0.14972711588632026,0.25
10,nonlinear,6,6,0.0002186351796055995,0.04140842754825391,0.6666666666666666
10,nonlinear,7,8,-0.0007226215767050792,-0.09324084816367795,0.25
10,nonlinear,8,4,-0.0012590721783735104,0.18899494386938487,0.75
10,nonlinear,9,9,-0.0010240705071792276,-0.06991674252405311,0.4444444444444444
15,baseline,0,3,0.0,0.0,0.3333333333333333
15,baseline,1,5,0.0,0.0,0.2
15,baseline,2,6,0.0,0.0,0.6666666666666666
15,baseline,3,3,0.0,0.0,0.3333333333333333
15,baseline,4,4,0.0,0.0,0.25
15,baseline,5,5,0.0,0.0,0.4
15,baseline,6,4,0.0,0.0,0.75
15,baseline,7,3,0.0,0.0,0.3333333333333333
15,baseline,8,4,0.0,0.0,0.5
15,baseline,9,6,0.0,0.0,0.8333333333333334
15,baseline,10,4,0.0,0.0,0.0
15,baseline,11,3,0.0,0.0,0.0
15,baseline,12,5,0.0,0.0,0.2
15,baseline,13,4,0.0,0.0,0.5
15,baseline,14,5,0.0,0.0,0.4
15,internal,0,3,-0.0017847753345407967,0.0511468923097011,0.6666666666666666
15,internal,1,5,-0.005073777173081707,-0.0625952249721009,0.4
15,internal,2,6,0.004946647248157982,0.12191180162950399,0.8333333333333334
15,internal,3,3,-0.00542331526129511,-0.10363804575575464,0.3333333333333333
15,internal,4,4,0.005027950633850118,0.14119653646424074,0.5
